Gene1,Gene2
Gene_11,Gene_496
Gene_11,Gene_502
Gene_11,Gene_519
Gene_11,Gene_528
Gene_11,Gene_542
Gene_11,Gene_544
Gene_11,Gene_550
Gene_11,Gene_564
Gene_11,Gene_576
Gene_11,Gene_577
Gene_11,Gene_593
Gene_11,Gene_595
Gene_11,Gene_597
Gene_11,Gene_610
Gene_11,Gene_613
Gene_11,Gene_614
Gene_11,Gene_622
Gene_11,Gene_627
Gene_11,Gene_628
Gene_11,Gene_629
Gene_11,Gene_630
Gene_11,Gene_632
Gene_11,Gene_636
Gene_11,Gene_640
Gene_11,Gene_641
Gene_11,Gene_643
Gene_11,Gene_644
Gene_11,Gene_651
Gene_11,Gene_654
Gene_11,Gene_664
Gene_11,Gene_666
Gene_11,Gene_668
Gene_11,Gene_669
Gene_11,Gene_677
Gene_11,Gene_681
Gene_11,Gene_682
Gene_11,Gene_683
Gene_11,Gene_686
Gene_11,Gene_692
Gene_11,Gene_696
Gene_11,Gene_704
Gene_11,Gene_707
Gene_11,Gene_709
Gene_11,Gene_715
Gene_11,Gene_718
Gene_11,Gene_719
Gene_11,Gene_720
Gene_11,Gene_721
Gene_11,Gene_722
Gene_11,Gene_724
Gene_11,Gene_728
Gene_11,Gene_730
Gene_11,Gene_734
Gene_11,Gene_736
Gene_11,Gene_738
Gene_11,Gene_740
Gene_11,Gene_741
Gene_11,Gene_743
Gene_11,Gene_749
Gene_11,Gene_751
Gene_11,Gene_752
Gene_11,Gene_753
Gene_11,Gene_759
Gene_11,Gene_762
Gene_11,Gene_763
Gene_11,Gene_767
Gene_11,Gene_772
Gene_11,Gene_777
Gene_11,Gene_786
Gene_11,Gene_792
Gene_11,Gene_793
Gene_11,Gene_797
Gene_11,Gene_800
Gene_11,Gene_806
Gene_11,Gene_815
Gene_11,Gene_817
Gene_11,Gene_830
Gene_11,Gene_832
Gene_11,Gene_837
Gene_11,Gene_838
Gene_11,Gene_845
Gene_11,Gene_849
Gene_11,Gene_855
Gene_11,Gene_858
Gene_11,Gene_860
Gene_11,Gene_862
Gene_11,Gene_873
Gene_11,Gene_876
Gene_11,Gene_886
Gene_11,Gene_892
Gene_11,Gene_893
Gene_11,Gene_898
Gene_11,Gene_900
Gene_11,Gene_913
Gene_11,Gene_917
Gene_11,Gene_918
Gene_11,Gene_929
Gene_11,Gene_941
Gene_11,Gene_945
Gene_11,Gene_946
Gene_11,Gene_952
Gene_11,Gene_954
Gene_11,Gene_963
Gene_11,Gene_969
Gene_11,Gene_973
Gene_11,Gene_985
Gene_11,Gene_987
Gene_11,Gene_993
Gene_11,Gene_997
Gene_11,Gene_999
Gene_12,Gene_0
Gene_12,Gene_2
Gene_12,Gene_3
Gene_12,Gene_4
Gene_12,Gene_5
Gene_12,Gene_6
Gene_12,Gene_7
Gene_12,Gene_10
Gene_12,Gene_11
Gene_12,Gene_12
Gene_12,Gene_14
Gene_12,Gene_15
Gene_12,Gene_18
Gene_12,Gene_19
Gene_12,Gene_20
Gene_12,Gene_22
Gene_12,Gene_23
Gene_12,Gene_24
Gene_12,Gene_25
Gene_12,Gene_26
Gene_12,Gene_28
Gene_12,Gene_29
Gene_12,Gene_30
Gene_12,Gene_31
Gene_12,Gene_33
Gene_12,Gene_34
Gene_12,Gene_35
Gene_12,Gene_36
Gene_12,Gene_43
Gene_12,Gene_44
Gene_12,Gene_46
Gene_12,Gene_47
Gene_12,Gene_48
Gene_12,Gene_49
Gene_12,Gene_51
Gene_12,Gene_53
Gene_12,Gene_55
Gene_12,Gene_56
Gene_12,Gene_57
Gene_12,Gene_59
Gene_12,Gene_61
Gene_12,Gene_62
Gene_12,Gene_63
Gene_12,Gene_67
Gene_12,Gene_69
Gene_12,Gene_72
Gene_12,Gene_74
Gene_12,Gene_76
Gene_12,Gene_77
Gene_12,Gene_78
Gene_12,Gene_83
Gene_12,Gene_85
Gene_12,Gene_86
Gene_12,Gene_87
Gene_12,Gene_88
Gene_12,Gene_93
Gene_12,Gene_94
Gene_12,Gene_95
Gene_12,Gene_98
Gene_12,Gene_99
Gene_12,Gene_100
Gene_12,Gene_103
Gene_12,Gene_107
Gene_12,Gene_108
Gene_12,Gene_110
Gene_12,Gene_111
Gene_12,Gene_112
Gene_12,Gene_114
Gene_12,Gene_116
Gene_12,Gene_118
Gene_12,Gene_123
Gene_12,Gene_126
Gene_12,Gene_127
Gene_12,Gene_134
Gene_12,Gene_136
Gene_12,Gene_137
Gene_12,Gene_140
Gene_12,Gene_142
Gene_12,Gene_143
Gene_12,Gene_144
Gene_12,Gene_145
Gene_12,Gene_146
Gene_12,Gene_147
Gene_12,Gene_150
Gene_12,Gene_153
Gene_12,Gene_158
Gene_12,Gene_159
Gene_12,Gene_162
Gene_12,Gene_163
Gene_12,Gene_164
Gene_12,Gene_165
Gene_12,Gene_166
Gene_12,Gene_168
Gene_12,Gene_172
Gene_12,Gene_175
Gene_12,Gene_179
Gene_12,Gene_181
Gene_12,Gene_182
Gene_12,Gene_186
Gene_12,Gene_188
Gene_12,Gene_189
Gene_12,Gene_191
Gene_12,Gene_192
Gene_12,Gene_193
Gene_12,Gene_194
Gene_12,Gene_195
Gene_12,Gene_196
Gene_12,Gene_197
Gene_12,Gene_200
Gene_12,Gene_201
Gene_12,Gene_203
Gene_12,Gene_205
Gene_12,Gene_206
Gene_12,Gene_209
Gene_12,Gene_213
Gene_12,Gene_214
Gene_12,Gene_215
Gene_12,Gene_216
Gene_12,Gene_217
Gene_12,Gene_218
Gene_12,Gene_220
Gene_12,Gene_221
Gene_12,Gene_223
Gene_12,Gene_224
Gene_12,Gene_225
Gene_12,Gene_226
Gene_12,Gene_227
Gene_12,Gene_228
Gene_12,Gene_230
Gene_12,Gene_231
Gene_12,Gene_233
Gene_12,Gene_234
Gene_12,Gene_237
Gene_12,Gene_238
Gene_12,Gene_239
Gene_12,Gene_240
Gene_12,Gene_241
Gene_12,Gene_243
Gene_12,Gene_244
Gene_12,Gene_245
Gene_12,Gene_246
Gene_12,Gene_247
Gene_12,Gene_248
Gene_12,Gene_250
Gene_12,Gene_251
Gene_12,Gene_252
Gene_12,Gene_253
Gene_12,Gene_255
Gene_12,Gene_257
Gene_12,Gene_258
Gene_12,Gene_259
Gene_12,Gene_260
Gene_12,Gene_264
Gene_12,Gene_265
Gene_12,Gene_266
Gene_12,Gene_267
Gene_12,Gene_268
Gene_12,Gene_269
Gene_12,Gene_270
Gene_12,Gene_271
Gene_12,Gene_272
Gene_12,Gene_274
Gene_12,Gene_275
Gene_12,Gene_279
Gene_12,Gene_280
Gene_12,Gene_281
Gene_12,Gene_283
Gene_12,Gene_284
Gene_12,Gene_285
Gene_12,Gene_287
Gene_12,Gene_290
Gene_12,Gene_291
Gene_12,Gene_292
Gene_12,Gene_294
Gene_12,Gene_296
Gene_12,Gene_297
Gene_12,Gene_299
Gene_12,Gene_300
Gene_12,Gene_301
Gene_12,Gene_303
Gene_12,Gene_304
Gene_12,Gene_305
Gene_12,Gene_306
Gene_12,Gene_307
Gene_12,Gene_308
Gene_12,Gene_314
Gene_12,Gene_318
Gene_12,Gene_319
Gene_12,Gene_321
Gene_12,Gene_324
Gene_12,Gene_327
Gene_12,Gene_328
Gene_12,Gene_329
Gene_12,Gene_330
Gene_12,Gene_332
Gene_12,Gene_333
Gene_12,Gene_335
Gene_12,Gene_337
Gene_12,Gene_338
Gene_12,Gene_344
Gene_12,Gene_345
Gene_12,Gene_346
Gene_12,Gene_349
Gene_12,Gene_350
Gene_12,Gene_351
Gene_12,Gene_352
Gene_12,Gene_353
Gene_12,Gene_354
Gene_12,Gene_355
Gene_12,Gene_356
Gene_12,Gene_357
Gene_12,Gene_358
Gene_12,Gene_361
Gene_12,Gene_364
Gene_12,Gene_366
Gene_12,Gene_370
Gene_12,Gene_372
Gene_12,Gene_373
Gene_12,Gene_374
Gene_12,Gene_377
Gene_12,Gene_378
Gene_12,Gene_380
Gene_12,Gene_381
Gene_12,Gene_382
Gene_12,Gene_383
Gene_12,Gene_384
Gene_12,Gene_386
Gene_12,Gene_390
Gene_12,Gene_392
Gene_12,Gene_395
Gene_12,Gene_398
Gene_12,Gene_399
Gene_12,Gene_400
Gene_12,Gene_401
Gene_12,Gene_402
Gene_12,Gene_404
Gene_12,Gene_406
Gene_12,Gene_408
Gene_12,Gene_409
Gene_12,Gene_411
Gene_12,Gene_412
Gene_12,Gene_413
Gene_12,Gene_416
Gene_12,Gene_420
Gene_12,Gene_421
Gene_12,Gene_422
Gene_12,Gene_427
Gene_12,Gene_428
Gene_12,Gene_429
Gene_12,Gene_431
Gene_12,Gene_432
Gene_12,Gene_433
Gene_12,Gene_434
Gene_12,Gene_435
Gene_12,Gene_438
Gene_12,Gene_439
Gene_12,Gene_440
Gene_12,Gene_444
Gene_12,Gene_446
Gene_12,Gene_448
Gene_12,Gene_449
Gene_12,Gene_453
Gene_12,Gene_455
Gene_12,Gene_456
Gene_12,Gene_457
Gene_12,Gene_459
Gene_12,Gene_460
Gene_12,Gene_463
Gene_12,Gene_464
Gene_12,Gene_465
Gene_12,Gene_466
Gene_12,Gene_467
Gene_12,Gene_468
Gene_12,Gene_469
Gene_12,Gene_472
Gene_12,Gene_473
Gene_12,Gene_474
Gene_12,Gene_475
Gene_12,Gene_477
Gene_12,Gene_478
Gene_12,Gene_479
Gene_12,Gene_481
Gene_12,Gene_482
Gene_12,Gene_484
Gene_12,Gene_486
Gene_12,Gene_487
Gene_12,Gene_488
Gene_12,Gene_493
Gene_12,Gene_494
Gene_12,Gene_495
Gene_12,Gene_496
Gene_12,Gene_497
Gene_12,Gene_499
Gene_12,Gene_502
Gene_12,Gene_503
Gene_12,Gene_508
Gene_12,Gene_509
Gene_12,Gene_515
Gene_12,Gene_519
Gene_12,Gene_520
Gene_12,Gene_521
Gene_12,Gene_523
Gene_12,Gene_524
Gene_12,Gene_525
Gene_12,Gene_527
Gene_12,Gene_528
Gene_12,Gene_532
Gene_12,Gene_533
Gene_12,Gene_534
Gene_12,Gene_535
Gene_12,Gene_536
Gene_12,Gene_538
Gene_12,Gene_539
Gene_12,Gene_540
Gene_12,Gene_544
Gene_12,Gene_545
Gene_12,Gene_546
Gene_12,Gene_547
Gene_12,Gene_548
Gene_12,Gene_549
Gene_12,Gene_551
Gene_12,Gene_552
Gene_12,Gene_554
Gene_12,Gene_555
Gene_12,Gene_559
Gene_12,Gene_561
Gene_12,Gene_563
Gene_12,Gene_564
Gene_12,Gene_566
Gene_12,Gene_567
Gene_12,Gene_568
Gene_12,Gene_572
Gene_12,Gene_573
Gene_12,Gene_574
Gene_12,Gene_576
Gene_12,Gene_578
Gene_12,Gene_579
Gene_12,Gene_580
Gene_12,Gene_583
Gene_12,Gene_584
Gene_12,Gene_585
Gene_12,Gene_587
Gene_12,Gene_589
Gene_12,Gene_592
Gene_12,Gene_593
Gene_12,Gene_594
Gene_12,Gene_595
Gene_12,Gene_596
Gene_12,Gene_597
Gene_12,Gene_600
Gene_12,Gene_605
Gene_12,Gene_607
Gene_12,Gene_609
Gene_12,Gene_610
Gene_12,Gene_611
Gene_12,Gene_612
Gene_12,Gene_613
Gene_12,Gene_614
Gene_12,Gene_617
Gene_12,Gene_619
Gene_12,Gene_621
Gene_12,Gene_622
Gene_12,Gene_623
Gene_12,Gene_626
Gene_12,Gene_629
Gene_12,Gene_630
Gene_12,Gene_631
Gene_12,Gene_632
Gene_12,Gene_635
Gene_12,Gene_636
Gene_12,Gene_637
Gene_12,Gene_638
Gene_12,Gene_644
Gene_12,Gene_645
Gene_12,Gene_646
Gene_12,Gene_648
Gene_12,Gene_650
Gene_12,Gene_651
Gene_12,Gene_653
Gene_12,Gene_655
Gene_12,Gene_658
Gene_12,Gene_659
Gene_12,Gene_660
Gene_12,Gene_662
Gene_12,Gene_663
Gene_12,Gene_664
Gene_12,Gene_665
Gene_12,Gene_666
Gene_12,Gene_671
Gene_12,Gene_675
Gene_12,Gene_677
Gene_12,Gene_679
Gene_12,Gene_681
Gene_12,Gene_682
Gene_12,Gene_683
Gene_12,Gene_686
Gene_12,Gene_687
Gene_12,Gene_688
Gene_12,Gene_689
Gene_12,Gene_692
Gene_12,Gene_693
Gene_12,Gene_696
Gene_12,Gene_697
Gene_12,Gene_699
Gene_12,Gene_702
Gene_12,Gene_704
Gene_12,Gene_708
Gene_12,Gene_709
Gene_12,Gene_710
Gene_12,Gene_714
Gene_12,Gene_715
Gene_12,Gene_717
Gene_12,Gene_718
Gene_12,Gene_719
Gene_12,Gene_721
Gene_12,Gene_722
Gene_12,Gene_723
Gene_12,Gene_724
Gene_12,Gene_727
Gene_12,Gene_728
Gene_12,Gene_730
Gene_12,Gene_731
Gene_12,Gene_734
Gene_12,Gene_735
Gene_12,Gene_736
Gene_12,Gene_737
Gene_12,Gene_738
Gene_12,Gene_739
Gene_12,Gene_740
Gene_12,Gene_741
Gene_12,Gene_742
Gene_12,Gene_744
Gene_12,Gene_746
Gene_12,Gene_751
Gene_12,Gene_752
Gene_12,Gene_753
Gene_12,Gene_755
Gene_12,Gene_756
Gene_12,Gene_757
Gene_12,Gene_758
Gene_12,Gene_759
Gene_12,Gene_760
Gene_12,Gene_761
Gene_12,Gene_763
Gene_12,Gene_764
Gene_12,Gene_765
Gene_12,Gene_767
Gene_12,Gene_768
Gene_12,Gene_769
Gene_12,Gene_770
Gene_12,Gene_772
Gene_12,Gene_773
Gene_12,Gene_776
Gene_12,Gene_777
Gene_12,Gene_781
Gene_12,Gene_782
Gene_12,Gene_783
Gene_12,Gene_784
Gene_12,Gene_786
Gene_12,Gene_787
Gene_12,Gene_792
Gene_12,Gene_793
Gene_12,Gene_794
Gene_12,Gene_796
Gene_12,Gene_797
Gene_12,Gene_798
Gene_12,Gene_800
Gene_12,Gene_802
Gene_12,Gene_803
Gene_12,Gene_805
Gene_12,Gene_806
Gene_12,Gene_808
Gene_12,Gene_809
Gene_12,Gene_811
Gene_12,Gene_812
Gene_12,Gene_813
Gene_12,Gene_815
Gene_12,Gene_816
Gene_12,Gene_818
Gene_12,Gene_819
Gene_12,Gene_821
Gene_12,Gene_825
Gene_12,Gene_826
Gene_12,Gene_829
Gene_12,Gene_830
Gene_12,Gene_831
Gene_12,Gene_832
Gene_12,Gene_834
Gene_12,Gene_835
Gene_12,Gene_836
Gene_12,Gene_838
Gene_12,Gene_840
Gene_12,Gene_841
Gene_12,Gene_842
Gene_12,Gene_844
Gene_12,Gene_845
Gene_12,Gene_847
Gene_12,Gene_848
Gene_12,Gene_850
Gene_12,Gene_851
Gene_12,Gene_852
Gene_12,Gene_854
Gene_12,Gene_855
Gene_12,Gene_857
Gene_12,Gene_858
Gene_12,Gene_860
Gene_12,Gene_861
Gene_12,Gene_862
Gene_12,Gene_866
Gene_12,Gene_868
Gene_12,Gene_869
Gene_12,Gene_871
Gene_12,Gene_872
Gene_12,Gene_873
Gene_12,Gene_874
Gene_12,Gene_877
Gene_12,Gene_878
Gene_12,Gene_880
Gene_12,Gene_881
Gene_12,Gene_882
Gene_12,Gene_883
Gene_12,Gene_884
Gene_12,Gene_885
Gene_12,Gene_886
Gene_12,Gene_889
Gene_12,Gene_891
Gene_12,Gene_893
Gene_12,Gene_894
Gene_12,Gene_896
Gene_12,Gene_897
Gene_12,Gene_898
Gene_12,Gene_899
Gene_12,Gene_902
Gene_12,Gene_903
Gene_12,Gene_905
Gene_12,Gene_906
Gene_12,Gene_907
Gene_12,Gene_909
Gene_12,Gene_911
Gene_12,Gene_912
Gene_12,Gene_914
Gene_12,Gene_915
Gene_12,Gene_916
Gene_12,Gene_917
Gene_12,Gene_920
Gene_12,Gene_922
Gene_12,Gene_926
Gene_12,Gene_930
Gene_12,Gene_932
Gene_12,Gene_933
Gene_12,Gene_935
Gene_12,Gene_938
Gene_12,Gene_943
Gene_12,Gene_945
Gene_12,Gene_946
Gene_12,Gene_947
Gene_12,Gene_948
Gene_12,Gene_949
Gene_12,Gene_951
Gene_12,Gene_952
Gene_12,Gene_954
Gene_12,Gene_955
Gene_12,Gene_957
Gene_12,Gene_960
Gene_12,Gene_961
Gene_12,Gene_962
Gene_12,Gene_963
Gene_12,Gene_964
Gene_12,Gene_965
Gene_12,Gene_966
Gene_12,Gene_967
Gene_12,Gene_968
Gene_12,Gene_969
Gene_12,Gene_972
Gene_12,Gene_973
Gene_12,Gene_975
Gene_12,Gene_976
Gene_12,Gene_977
Gene_12,Gene_980
Gene_12,Gene_981
Gene_12,Gene_983
Gene_12,Gene_984
Gene_12,Gene_985
Gene_12,Gene_987
Gene_12,Gene_988
Gene_12,Gene_989
Gene_12,Gene_990
Gene_12,Gene_992
Gene_12,Gene_993
Gene_12,Gene_998
Gene_12,Gene_999
Gene_56,Gene_2
Gene_56,Gene_6
Gene_56,Gene_7
Gene_56,Gene_9
Gene_56,Gene_10
Gene_56,Gene_21
Gene_56,Gene_22
Gene_56,Gene_28
Gene_56,Gene_31
Gene_56,Gene_34
Gene_56,Gene_40
Gene_56,Gene_42
Gene_56,Gene_44
Gene_56,Gene_46
Gene_56,Gene_47
Gene_56,Gene_48
Gene_56,Gene_49
Gene_56,Gene_52
Gene_56,Gene_55
Gene_56,Gene_62
Gene_56,Gene_63
Gene_56,Gene_69
Gene_56,Gene_72
Gene_56,Gene_74
Gene_56,Gene_77
Gene_56,Gene_78
Gene_56,Gene_80
Gene_56,Gene_85
Gene_56,Gene_88
Gene_56,Gene_94
Gene_56,Gene_101
Gene_56,Gene_103
Gene_56,Gene_117
Gene_56,Gene_118
Gene_56,Gene_119
Gene_56,Gene_122
Gene_56,Gene_124
Gene_56,Gene_125
Gene_56,Gene_126
Gene_56,Gene_134
Gene_56,Gene_135
Gene_56,Gene_136
Gene_56,Gene_137
Gene_56,Gene_140
Gene_56,Gene_142
Gene_56,Gene_144
Gene_56,Gene_146
Gene_56,Gene_147
Gene_56,Gene_150
Gene_56,Gene_155
Gene_56,Gene_158
Gene_56,Gene_159
Gene_56,Gene_161
Gene_56,Gene_162
Gene_56,Gene_164
Gene_56,Gene_165
Gene_56,Gene_166
Gene_56,Gene_167
Gene_56,Gene_168
Gene_56,Gene_171
Gene_56,Gene_172
Gene_56,Gene_174
Gene_56,Gene_179
Gene_56,Gene_180
Gene_56,Gene_181
Gene_56,Gene_185
Gene_56,Gene_186
Gene_56,Gene_188
Gene_56,Gene_191
Gene_56,Gene_193
Gene_56,Gene_195
Gene_56,Gene_196
Gene_56,Gene_201
Gene_56,Gene_205
Gene_56,Gene_208
Gene_56,Gene_213
Gene_56,Gene_215
Gene_56,Gene_216
Gene_56,Gene_217
Gene_56,Gene_218
Gene_56,Gene_221
Gene_56,Gene_222
Gene_56,Gene_223
Gene_56,Gene_224
Gene_56,Gene_228
Gene_56,Gene_234
Gene_56,Gene_238
Gene_56,Gene_241
Gene_56,Gene_246
Gene_56,Gene_248
Gene_56,Gene_255
Gene_56,Gene_257
Gene_56,Gene_259
Gene_56,Gene_260
Gene_56,Gene_264
Gene_56,Gene_265
Gene_56,Gene_266
Gene_56,Gene_268
Gene_56,Gene_272
Gene_56,Gene_275
Gene_56,Gene_278
Gene_56,Gene_279
Gene_56,Gene_285
Gene_56,Gene_290
Gene_56,Gene_291
Gene_56,Gene_292
Gene_56,Gene_296
Gene_56,Gene_298
Gene_56,Gene_299
Gene_56,Gene_301
Gene_56,Gene_304
Gene_56,Gene_305
Gene_56,Gene_308
Gene_56,Gene_311
Gene_56,Gene_312
Gene_56,Gene_317
Gene_56,Gene_318
Gene_56,Gene_319
Gene_56,Gene_321
Gene_56,Gene_332
Gene_56,Gene_337
Gene_56,Gene_345
Gene_56,Gene_346
Gene_56,Gene_353
Gene_56,Gene_355
Gene_56,Gene_356
Gene_56,Gene_358
Gene_56,Gene_361
Gene_56,Gene_366
Gene_56,Gene_367
Gene_56,Gene_377
Gene_56,Gene_378
Gene_56,Gene_380
Gene_56,Gene_383
Gene_56,Gene_386
Gene_56,Gene_389
Gene_56,Gene_395
Gene_56,Gene_398
Gene_56,Gene_399
Gene_56,Gene_400
Gene_56,Gene_404
Gene_56,Gene_406
Gene_56,Gene_407
Gene_56,Gene_408
Gene_56,Gene_411
Gene_56,Gene_412
Gene_56,Gene_422
Gene_56,Gene_424
Gene_56,Gene_427
Gene_56,Gene_428
Gene_56,Gene_429
Gene_56,Gene_430
Gene_56,Gene_431
Gene_56,Gene_432
Gene_56,Gene_433
Gene_56,Gene_434
Gene_56,Gene_440
Gene_56,Gene_444
Gene_56,Gene_446
Gene_56,Gene_455
Gene_56,Gene_459
Gene_56,Gene_460
Gene_56,Gene_461
Gene_56,Gene_462
Gene_56,Gene_463
Gene_56,Gene_464
Gene_56,Gene_465
Gene_56,Gene_469
Gene_56,Gene_474
Gene_56,Gene_477
Gene_56,Gene_481
Gene_56,Gene_484
Gene_56,Gene_485
Gene_56,Gene_486
Gene_56,Gene_487
Gene_56,Gene_491
Gene_56,Gene_494
Gene_56,Gene_495
Gene_56,Gene_496
Gene_56,Gene_498
Gene_56,Gene_503
Gene_56,Gene_508
Gene_56,Gene_509
Gene_56,Gene_519
Gene_56,Gene_520
Gene_56,Gene_521
Gene_56,Gene_523
Gene_56,Gene_524
Gene_56,Gene_528
Gene_56,Gene_533
Gene_56,Gene_535
Gene_56,Gene_536
Gene_56,Gene_538
Gene_56,Gene_539
Gene_56,Gene_542
Gene_56,Gene_544
Gene_56,Gene_547
Gene_56,Gene_548
Gene_56,Gene_550
Gene_56,Gene_551
Gene_56,Gene_563
Gene_56,Gene_567
Gene_56,Gene_571
Gene_56,Gene_572
Gene_56,Gene_573
Gene_56,Gene_574
Gene_56,Gene_576
Gene_56,Gene_577
Gene_56,Gene_578
Gene_56,Gene_584
Gene_56,Gene_585
Gene_56,Gene_590
Gene_56,Gene_592
Gene_56,Gene_593
Gene_56,Gene_597
Gene_56,Gene_600
Gene_56,Gene_605
Gene_56,Gene_609
Gene_56,Gene_610
Gene_56,Gene_612
Gene_56,Gene_617
Gene_56,Gene_621
Gene_56,Gene_622
Gene_56,Gene_627
Gene_56,Gene_630
Gene_56,Gene_632
Gene_56,Gene_633
Gene_56,Gene_634
Gene_56,Gene_646
Gene_56,Gene_655
Gene_56,Gene_662
Gene_56,Gene_663
Gene_56,Gene_665
Gene_56,Gene_666
Gene_56,Gene_669
Gene_56,Gene_670
Gene_56,Gene_677
Gene_56,Gene_679
Gene_56,Gene_680
Gene_56,Gene_681
Gene_56,Gene_683
Gene_56,Gene_688
Gene_56,Gene_689
Gene_56,Gene_690
Gene_56,Gene_692
Gene_56,Gene_696
Gene_56,Gene_697
Gene_56,Gene_699
Gene_56,Gene_701
Gene_56,Gene_706
Gene_56,Gene_710
Gene_56,Gene_715
Gene_56,Gene_717
Gene_56,Gene_718
Gene_56,Gene_719
Gene_56,Gene_721
Gene_56,Gene_722
Gene_56,Gene_723
Gene_56,Gene_724
Gene_56,Gene_728
Gene_56,Gene_730
Gene_56,Gene_734
Gene_56,Gene_737
Gene_56,Gene_738
Gene_56,Gene_740
Gene_56,Gene_741
Gene_56,Gene_742
Gene_56,Gene_746
Gene_56,Gene_749
Gene_56,Gene_753
Gene_56,Gene_754
Gene_56,Gene_756
Gene_56,Gene_758
Gene_56,Gene_761
Gene_56,Gene_762
Gene_56,Gene_764
Gene_56,Gene_765
Gene_56,Gene_767
Gene_56,Gene_770
Gene_56,Gene_772
Gene_56,Gene_775
Gene_56,Gene_777
Gene_56,Gene_781
Gene_56,Gene_782
Gene_56,Gene_783
Gene_56,Gene_784
Gene_56,Gene_786
Gene_56,Gene_787
Gene_56,Gene_790
Gene_56,Gene_794
Gene_56,Gene_795
Gene_56,Gene_796
Gene_56,Gene_803
Gene_56,Gene_805
Gene_56,Gene_808
Gene_56,Gene_811
Gene_56,Gene_813
Gene_56,Gene_817
Gene_56,Gene_818
Gene_56,Gene_823
Gene_56,Gene_825
Gene_56,Gene_830
Gene_56,Gene_831
Gene_56,Gene_832
Gene_56,Gene_833
Gene_56,Gene_834
Gene_56,Gene_837
Gene_56,Gene_838
Gene_56,Gene_840
Gene_56,Gene_842
Gene_56,Gene_845
Gene_56,Gene_849
Gene_56,Gene_851
Gene_56,Gene_852
Gene_56,Gene_858
Gene_56,Gene_861
Gene_56,Gene_869
Gene_56,Gene_878
Gene_56,Gene_883
Gene_56,Gene_884
Gene_56,Gene_892
Gene_56,Gene_893
Gene_56,Gene_899
Gene_56,Gene_900
Gene_56,Gene_903
Gene_56,Gene_905
Gene_56,Gene_906
Gene_56,Gene_909
Gene_56,Gene_910
Gene_56,Gene_911
Gene_56,Gene_914
Gene_56,Gene_915
Gene_56,Gene_916
Gene_56,Gene_919
Gene_56,Gene_920
Gene_56,Gene_923
Gene_56,Gene_926
Gene_56,Gene_929
Gene_56,Gene_930
Gene_56,Gene_935
Gene_56,Gene_943
Gene_56,Gene_946
Gene_56,Gene_951
Gene_56,Gene_952
Gene_56,Gene_954
Gene_56,Gene_956
