Gene1,Gene2
Gene_3,Gene_140
Gene_3,Gene_142
Gene_3,Gene_144
Gene_3,Gene_146
Gene_3,Gene_147
Gene_3,Gene_148
Gene_3,Gene_149
Gene_3,Gene_150
Gene_3,Gene_151
Gene_3,Gene_152
Gene_3,Gene_154
Gene_3,Gene_155
Gene_3,Gene_156
Gene_3,Gene_157
Gene_3,Gene_158
Gene_3,Gene_159
Gene_3,Gene_163
Gene_3,Gene_164
Gene_3,Gene_165
Gene_3,Gene_166
Gene_3,Gene_168
Gene_3,Gene_170
Gene_3,Gene_171
Gene_3,Gene_172
Gene_3,Gene_173
Gene_3,Gene_174
Gene_3,Gene_175
Gene_3,Gene_176
Gene_3,Gene_177
Gene_3,Gene_178
Gene_3,Gene_181
Gene_3,Gene_182
Gene_3,Gene_183
Gene_3,Gene_184
Gene_3,Gene_185
Gene_3,Gene_186
Gene_3,Gene_187
Gene_3,Gene_188
Gene_3,Gene_189
Gene_3,Gene_192
Gene_3,Gene_196
Gene_3,Gene_197
Gene_3,Gene_198
Gene_3,Gene_199
Gene_5,Gene_4
Gene_5,Gene_5
Gene_5,Gene_7
Gene_5,Gene_8
Gene_5,Gene_13
Gene_5,Gene_15
Gene_5,Gene_17
Gene_5,Gene_23
Gene_5,Gene_25
Gene_5,Gene_26
Gene_5,Gene_27
Gene_5,Gene_30
Gene_5,Gene_33
Gene_5,Gene_34
Gene_5,Gene_40
Gene_5,Gene_42
Gene_5,Gene_44
Gene_5,Gene_50
Gene_5,Gene_51
Gene_5,Gene_57
Gene_5,Gene_63
Gene_5,Gene_65
Gene_5,Gene_66
Gene_5,Gene_72
Gene_5,Gene_75
Gene_5,Gene_79
Gene_5,Gene_97
Gene_5,Gene_99
Gene_5,Gene_113
Gene_5,Gene_116
Gene_5,Gene_119
Gene_5,Gene_121
Gene_5,Gene_128
Gene_5,Gene_132
Gene_5,Gene_133
Gene_5,Gene_139
Gene_5,Gene_140
Gene_5,Gene_142
Gene_5,Gene_144
Gene_5,Gene_148
Gene_5,Gene_150
Gene_5,Gene_151
Gene_5,Gene_155
Gene_5,Gene_168
Gene_5,Gene_175
Gene_5,Gene_177
Gene_5,Gene_178
Gene_5,Gene_185
Gene_5,Gene_186
Gene_5,Gene_187
Gene_5,Gene_192
Gene_5,Gene_197
Gene_7,Gene_15
Gene_7,Gene_29
Gene_7,Gene_72
Gene_7,Gene_84
Gene_7,Gene_110
Gene_7,Gene_112
Gene_7,Gene_117
Gene_7,Gene_160
Gene_7,Gene_173
Gene_7,Gene_177
Gene_9,Gene_0
Gene_9,Gene_3
Gene_9,Gene_4
Gene_9,Gene_5
Gene_9,Gene_12
Gene_9,Gene_15
Gene_9,Gene_17
Gene_9,Gene_18
Gene_9,Gene_20
Gene_9,Gene_23
Gene_9,Gene_29
Gene_9,Gene_31
Gene_9,Gene_34
Gene_9,Gene_40
Gene_9,Gene_42
Gene_9,Gene_45
Gene_9,Gene_51
Gene_9,Gene_52
Gene_9,Gene_54
Gene_9,Gene_58
Gene_9,Gene_61
Gene_9,Gene_63
Gene_9,Gene_66
Gene_9,Gene_69
Gene_9,Gene_75
Gene_9,Gene_83
Gene_9,Gene_85
Gene_9,Gene_86
Gene_9,Gene_89
Gene_9,Gene_96
Gene_9,Gene_97
Gene_9,Gene_101
Gene_9,Gene_103
Gene_9,Gene_105
Gene_9,Gene_116
Gene_9,Gene_121
Gene_9,Gene_124
Gene_9,Gene_126
Gene_9,Gene_128
Gene_9,Gene_133
Gene_9,Gene_140
Gene_9,Gene_144
Gene_9,Gene_151
Gene_9,Gene_152
Gene_9,Gene_155
Gene_9,Gene_156
Gene_9,Gene_168
Gene_9,Gene_181
Gene_9,Gene_185
Gene_9,Gene_187
Gene_9,Gene_197
Gene_9,Gene_199
Gene_12,Gene_12
Gene_12,Gene_124
Gene_17,Gene_93
Gene_17,Gene_97
Gene_17,Gene_117
Gene_17,Gene_152
Gene_18,Gene_0
Gene_18,Gene_8
Gene_18,Gene_15
Gene_18,Gene_17
Gene_18,Gene_20
Gene_18,Gene_29
Gene_18,Gene_33
Gene_18,Gene_36
Gene_18,Gene_42
Gene_18,Gene_56
Gene_18,Gene_57
Gene_18,Gene_58
Gene_18,Gene_66
Gene_18,Gene_76
Gene_18,Gene_81
Gene_18,Gene_83
Gene_18,Gene_85
Gene_18,Gene_96
Gene_18,Gene_97
Gene_18,Gene_109
Gene_18,Gene_113
Gene_18,Gene_139
Gene_18,Gene_144
Gene_18,Gene_150
Gene_18,Gene_151
Gene_18,Gene_152
Gene_18,Gene_166
Gene_18,Gene_168
Gene_18,Gene_172
Gene_18,Gene_174
Gene_18,Gene_175
Gene_18,Gene_178
Gene_18,Gene_183
Gene_18,Gene_186
Gene_18,Gene_191
Gene_20,Gene_17
Gene_20,Gene_19
Gene_20,Gene_22
Gene_20,Gene_24
Gene_20,Gene_45
Gene_20,Gene_49
Gene_20,Gene_70
Gene_20,Gene_97
Gene_20,Gene_103
Gene_20,Gene_156
Gene_20,Gene_185
Gene_35,Gene_11
Gene_35,Gene_12
Gene_35,Gene_27
Gene_35,Gene_28
Gene_35,Gene_31
Gene_35,Gene_35
Gene_35,Gene_53
Gene_35,Gene_56
Gene_35,Gene_96
Gene_35,Gene_115
Gene_35,Gene_126
Gene_35,Gene_155
Gene_35,Gene_159
Gene_36,Gene_58
Gene_43,Gene_0
Gene_43,Gene_1
Gene_43,Gene_3
Gene_43,Gene_4
Gene_43,Gene_5
Gene_43,Gene_7
Gene_43,Gene_8
Gene_43,Gene_9
Gene_43,Gene_10
Gene_43,Gene_12
Gene_43,Gene_13
Gene_43,Gene_14
Gene_43,Gene_15
Gene_43,Gene_16
Gene_43,Gene_17
Gene_43,Gene_18
Gene_43,Gene_19
Gene_43,Gene_22
Gene_43,Gene_23
Gene_43,Gene_25
Gene_43,Gene_26
Gene_43,Gene_27
Gene_43,Gene_28
Gene_43,Gene_30
Gene_43,Gene_31
Gene_43,Gene_32
Gene_43,Gene_33
Gene_43,Gene_36
Gene_43,Gene_37
Gene_43,Gene_38
Gene_43,Gene_39
Gene_43,Gene_41
Gene_43,Gene_42
Gene_43,Gene_43
Gene_43,Gene_46
Gene_43,Gene_47
Gene_43,Gene_48
Gene_43,Gene_49
Gene_43,Gene_50
Gene_43,Gene_54
Gene_43,Gene_55
Gene_43,Gene_56
Gene_43,Gene_57
Gene_43,Gene_58
Gene_43,Gene_59
Gene_43,Gene_60
Gene_43,Gene_61
Gene_43,Gene_62
Gene_43,Gene_63
Gene_43,Gene_64
Gene_43,Gene_65
Gene_43,Gene_67
Gene_43,Gene_68
Gene_43,Gene_70
Gene_43,Gene_71
Gene_43,Gene_72
Gene_43,Gene_74
Gene_43,Gene_75
Gene_43,Gene_77
Gene_43,Gene_79
Gene_43,Gene_80
Gene_43,Gene_81
Gene_43,Gene_83
Gene_43,Gene_84
Gene_43,Gene_85
Gene_43,Gene_86
Gene_43,Gene_87
Gene_43,Gene_88
Gene_43,Gene_89
Gene_43,Gene_90
Gene_43,Gene_91
Gene_43,Gene_92
Gene_43,Gene_93
Gene_43,Gene_94
Gene_43,Gene_96
Gene_43,Gene_97
Gene_43,Gene_100
Gene_43,Gene_101
Gene_43,Gene_102
Gene_43,Gene_103
Gene_43,Gene_104
Gene_43,Gene_105
Gene_43,Gene_106
Gene_43,Gene_107
Gene_43,Gene_109
Gene_43,Gene_110
Gene_43,Gene_111
Gene_43,Gene_113
Gene_43,Gene_114
Gene_43,Gene_116
Gene_43,Gene_118
Gene_43,Gene_119
Gene_43,Gene_122
Gene_43,Gene_123
Gene_43,Gene_124
Gene_43,Gene_125
Gene_43,Gene_126
Gene_43,Gene_127
Gene_43,Gene_128
Gene_43,Gene_129
Gene_43,Gene_130
Gene_43,Gene_134
Gene_43,Gene_135
Gene_43,Gene_136
Gene_43,Gene_137
Gene_43,Gene_138
Gene_43,Gene_139
Gene_43,Gene_140
Gene_43,Gene_142
Gene_43,Gene_144
Gene_43,Gene_145
Gene_43,Gene_148
Gene_43,Gene_150
Gene_43,Gene_151
Gene_43,Gene_153
Gene_43,Gene_154
Gene_43,Gene_155
Gene_43,Gene_156
Gene_43,Gene_158
Gene_43,Gene_159
Gene_43,Gene_161
Gene_43,Gene_163
Gene_43,Gene_164
Gene_43,Gene_166
Gene_43,Gene_168
Gene_43,Gene_169
Gene_43,Gene_170
Gene_43,Gene_171
Gene_43,Gene_172
Gene_43,Gene_175
Gene_43,Gene_176
Gene_43,Gene_178
Gene_43,Gene_181
Gene_43,Gene_183
Gene_43,Gene_185
Gene_43,Gene_186
Gene_43,Gene_188
Gene_43,Gene_190
Gene_43,Gene_191
Gene_43,Gene_192
Gene_43,Gene_193
Gene_43,Gene_195
Gene_43,Gene_196
Gene_43,Gene_197
Gene_43,Gene_198
Gene_47,Gene_89
Gene_47,Gene_117
Gene_47,Gene_198
Gene_48,Gene_2
Gene_48,Gene_3
Gene_48,Gene_5
Gene_48,Gene_6
Gene_48,Gene_7
Gene_48,Gene_8
Gene_48,Gene_12
Gene_48,Gene_13
Gene_48,Gene_14
Gene_48,Gene_16
Gene_48,Gene_17
Gene_48,Gene_23
Gene_48,Gene_25
Gene_48,Gene_27
Gene_48,Gene_30
Gene_48,Gene_33
Gene_48,Gene_34
Gene_48,Gene_35
Gene_48,Gene_36
Gene_48,Gene_40
Gene_48,Gene_43
Gene_48,Gene_44
Gene_48,Gene_45
Gene_48,Gene_47
Gene_48,Gene_48
Gene_48,Gene_50
Gene_48,Gene_52
Gene_48,Gene_55
Gene_48,Gene_56
Gene_48,Gene_57
Gene_48,Gene_58
Gene_48,Gene_61
Gene_48,Gene_63
Gene_48,Gene_65
Gene_48,Gene_67
Gene_48,Gene_72
Gene_48,Gene_75
Gene_48,Gene_77
Gene_48,Gene_79
Gene_48,Gene_81
Gene_48,Gene_87
Gene_48,Gene_90
Gene_48,Gene_91
Gene_48,Gene_93
Gene_48,Gene_94
Gene_48,Gene_96
Gene_48,Gene_99
Gene_48,Gene_101
Gene_48,Gene_108
Gene_48,Gene_110
Gene_48,Gene_116
Gene_48,Gene_120
Gene_48,Gene_121
Gene_48,Gene_124
Gene_48,Gene_126
Gene_48,Gene_127
Gene_48,Gene_133
Gene_48,Gene_134
Gene_48,Gene_135
Gene_48,Gene_136
Gene_48,Gene_138
Gene_48,Gene_140
Gene_48,Gene_142
Gene_48,Gene_144
Gene_48,Gene_150
Gene_48,Gene_151
Gene_48,Gene_155
Gene_48,Gene_156
Gene_48,Gene_159
Gene_48,Gene_164
Gene_48,Gene_167
Gene_48,Gene_168
Gene_48,Gene_170
Gene_48,Gene_172
Gene_48,Gene_174
Gene_48,Gene_175
Gene_48,Gene_176
Gene_48,Gene_178
Gene_48,Gene_183
Gene_48,Gene_184
Gene_48,Gene_186
Gene_48,Gene_187
Gene_48,Gene_197
Gene_50,Gene_5
Gene_50,Gene_18
Gene_50,Gene_60
Gene_50,Gene_62
Gene_50,Gene_67
Gene_50,Gene_69
Gene_50,Gene_70
Gene_50,Gene_78
Gene_50,Gene_90
Gene_50,Gene_99
Gene_50,Gene_107
Gene_50,Gene_109
Gene_50,Gene_116
Gene_50,Gene_117
Gene_50,Gene_127
Gene_50,Gene_160
Gene_50,Gene_173
Gene_50,Gene_198
Gene_51,Gene_34
Gene_51,Gene_76
Gene_51,Gene_85
Gene_51,Gene_117
Gene_51,Gene_161
Gene_51,Gene_174
Gene_51,Gene_198
Gene_52,Gene_0
Gene_52,Gene_5
Gene_52,Gene_12
Gene_52,Gene_13
Gene_52,Gene_15
Gene_52,Gene_17
Gene_52,Gene_19
Gene_52,Gene_23
Gene_52,Gene_29
Gene_52,Gene_30
Gene_52,Gene_33
Gene_52,Gene_45
Gene_52,Gene_52
Gene_52,Gene_55
Gene_52,Gene_59
Gene_52,Gene_63
Gene_52,Gene_64
Gene_52,Gene_66
Gene_52,Gene_73
Gene_52,Gene_76
Gene_52,Gene_84
Gene_52,Gene_101
Gene_52,Gene_113
Gene_52,Gene_121
Gene_52,Gene_133
Gene_52,Gene_138
Gene_52,Gene_140
Gene_52,Gene_142
Gene_52,Gene_150
Gene_52,Gene_155
Gene_52,Gene_163
Gene_52,Gene_174
Gene_52,Gene_176
Gene_52,Gene_185
Gene_52,Gene_192
Gene_52,Gene_196
Gene_52,Gene_197
Gene_54,Gene_0
Gene_54,Gene_3
Gene_54,Gene_5
Gene_54,Gene_7
Gene_54,Gene_8
Gene_54,Gene_10
Gene_54,Gene_12
Gene_54,Gene_15
Gene_54,Gene_17
Gene_54,Gene_19
Gene_54,Gene_20
Gene_54,Gene_23
Gene_54,Gene_25
Gene_54,Gene_27
Gene_54,Gene_29
Gene_54,Gene_30
Gene_54,Gene_32
Gene_54,Gene_33
Gene_54,Gene_34
Gene_54,Gene_35
Gene_54,Gene_39
Gene_54,Gene_41
Gene_54,Gene_42
Gene_54,Gene_49
Gene_54,Gene_50
Gene_54,Gene_51
Gene_54,Gene_53
Gene_54,Gene_55
Gene_54,Gene_56
Gene_54,Gene_57
Gene_54,Gene_59
Gene_54,Gene_60
Gene_54,Gene_61
Gene_54,Gene_62
Gene_54,Gene_63
Gene_54,Gene_64
Gene_54,Gene_66
Gene_54,Gene_67
Gene_54,Gene_72
Gene_54,Gene_73
Gene_54,Gene_76
Gene_54,Gene_81
Gene_54,Gene_82
Gene_54,Gene_83
Gene_54,Gene_85
Gene_54,Gene_87
Gene_54,Gene_91
Gene_54,Gene_92
Gene_54,Gene_93
Gene_54,Gene_94
Gene_54,Gene_97
Gene_54,Gene_98
Gene_54,Gene_99
Gene_54,Gene_101
Gene_54,Gene_103
Gene_54,Gene_107
Gene_54,Gene_113
Gene_54,Gene_117
Gene_54,Gene_118
Gene_54,Gene_124
Gene_54,Gene_125
Gene_54,Gene_126
Gene_54,Gene_128
Gene_54,Gene_129
Gene_54,Gene_132
Gene_54,Gene_133
Gene_54,Gene_134
Gene_54,Gene_136
Gene_54,Gene_139
Gene_54,Gene_140
Gene_54,Gene_142
Gene_54,Gene_144
Gene_54,Gene_145
Gene_54,Gene_148
Gene_54,Gene_150
Gene_54,Gene_152
Gene_54,Gene_153
Gene_54,Gene_156
Gene_54,Gene_157
Gene_54,Gene_163
Gene_54,Gene_164
Gene_54,Gene_165
Gene_54,Gene_166
Gene_54,Gene_168
Gene_54,Gene_169
Gene_54,Gene_170
Gene_54,Gene_173
Gene_54,Gene_174
Gene_54,Gene_175
Gene_54,Gene_176
Gene_54,Gene_181
Gene_54,Gene_182
Gene_54,Gene_185
Gene_54,Gene_187
Gene_54,Gene_189
Gene_54,Gene_191
Gene_54,Gene_192
Gene_54,Gene_196
Gene_54,Gene_198
Gene_54,Gene_199
Gene_56,Gene_0
Gene_56,Gene_1
Gene_56,Gene_2
Gene_56,Gene_3
Gene_56,Gene_6
Gene_56,Gene_7
Gene_56,Gene_12
Gene_56,Gene_13
Gene_56,Gene_14
Gene_56,Gene_16
Gene_56,Gene_17
Gene_56,Gene_18
Gene_56,Gene_19
Gene_56,Gene_20
Gene_56,Gene_21
Gene_56,Gene_23
Gene_56,Gene_24
Gene_56,Gene_26
Gene_56,Gene_27
Gene_56,Gene_28
Gene_56,Gene_29
Gene_56,Gene_30
Gene_56,Gene_31
Gene_56,Gene_33
Gene_56,Gene_34
Gene_56,Gene_35
Gene_56,Gene_36
Gene_56,Gene_37
Gene_56,Gene_39
Gene_56,Gene_40
Gene_56,Gene_41
Gene_56,Gene_42
Gene_56,Gene_44
Gene_56,Gene_45
Gene_56,Gene_47
Gene_56,Gene_48
Gene_56,Gene_51
Gene_56,Gene_53
Gene_56,Gene_54
Gene_56,Gene_56
Gene_56,Gene_58
Gene_56,Gene_59
Gene_56,Gene_60
Gene_56,Gene_61
Gene_56,Gene_62
Gene_56,Gene_63
Gene_56,Gene_66
Gene_56,Gene_67
Gene_56,Gene_68
Gene_56,Gene_70
Gene_56,Gene_72
Gene_56,Gene_73
Gene_56,Gene_74
Gene_56,Gene_77
Gene_56,Gene_78
Gene_56,Gene_79
Gene_56,Gene_81
Gene_56,Gene_82
Gene_56,Gene_84
Gene_56,Gene_85
Gene_56,Gene_86
Gene_56,Gene_88
Gene_56,Gene_90
Gene_56,Gene_91
Gene_56,Gene_93
Gene_56,Gene_98
Gene_56,Gene_99
Gene_56,Gene_100
Gene_56,Gene_101
Gene_56,Gene_103
Gene_56,Gene_108
Gene_56,Gene_109
Gene_56,Gene_111
Gene_56,Gene_112
Gene_56,Gene_114
Gene_56,Gene_115
Gene_56,Gene_116
Gene_56,Gene_117
Gene_56,Gene_118
Gene_56,Gene_119
Gene_56,Gene_121
Gene_56,Gene_122
Gene_56,Gene_127
Gene_56,Gene_129
Gene_56,Gene_132
Gene_56,Gene_133
Gene_56,Gene_135
Gene_56,Gene_138
Gene_56,Gene_139
Gene_56,Gene_140
Gene_56,Gene_142
Gene_56,Gene_143
Gene_56,Gene_144
Gene_56,Gene_147
Gene_56,Gene_148
Gene_56,Gene_149
Gene_56,Gene_150
Gene_56,Gene_151
Gene_56,Gene_155
Gene_56,Gene_157
Gene_56,Gene_158
Gene_56,Gene_159
Gene_56,Gene_162
Gene_56,Gene_164
Gene_56,Gene_165
Gene_56,Gene_166
Gene_56,Gene_167
Gene_56,Gene_168
Gene_56,Gene_169
Gene_56,Gene_171
Gene_56,Gene_172
Gene_56,Gene_174
Gene_56,Gene_175
Gene_56,Gene_176
Gene_56,Gene_177
Gene_56,Gene_178
Gene_56,Gene_180
Gene_56,Gene_188
Gene_56,Gene_190
Gene_56,Gene_192
Gene_56,Gene_194
Gene_56,Gene_196
Gene_56,Gene_199
Gene_57,Gene_25
Gene_57,Gene_82
Gene_61,Gene_1
Gene_61,Gene_28
Gene_61,Gene_31
Gene_61,Gene_36
Gene_61,Gene_42
Gene_61,Gene_53
Gene_61,Gene_57
Gene_61,Gene_58
Gene_61,Gene_59
Gene_61,Gene_61
Gene_61,Gene_68
Gene_61,Gene_72
Gene_61,Gene_86
Gene_61,Gene_97
Gene_61,Gene_115
Gene_61,Gene_119
Gene_61,Gene_142
Gene_61,Gene_150
Gene_61,Gene_153
Gene_61,Gene_155
Gene_61,Gene_159
Gene_61,Gene_163
Gene_61,Gene_174
Gene_61,Gene_188
Gene_61,Gene_199
Gene_63,Gene_0
Gene_63,Gene_12
Gene_63,Gene_15
Gene_63,Gene_19
Gene_63,Gene_23
Gene_63,Gene_25
Gene_63,Gene_29
Gene_63,Gene_30
Gene_63,Gene_31
Gene_63,Gene_33
Gene_63,Gene_36
Gene_63,Gene_42
Gene_63,Gene_45
Gene_63,Gene_51
Gene_63,Gene_58
Gene_63,Gene_59
Gene_63,Gene_62
Gene_63,Gene_66
Gene_63,Gene_75
Gene_63,Gene_76
Gene_63,Gene_82
Gene_63,Gene_83
Gene_63,Gene_84
Gene_63,Gene_85
Gene_63,Gene_91
Gene_63,Gene_94
Gene_63,Gene_96
Gene_63,Gene_98
Gene_63,Gene_99
Gene_63,Gene_103
Gene_63,Gene_113
Gene_63,Gene_121
Gene_63,Gene_133
Gene_63,Gene_138
Gene_63,Gene_139
Gene_63,Gene_140
Gene_63,Gene_150
Gene_63,Gene_158
Gene_63,Gene_164
Gene_63,Gene_174
Gene_63,Gene_176
Gene_63,Gene_178
Gene_63,Gene_181
Gene_63,Gene_182
Gene_63,Gene_185
Gene_63,Gene_187
Gene_63,Gene_197
Gene_63,Gene_198
Gene_65,Gene_0
Gene_65,Gene_3
Gene_65,Gene_4
Gene_65,Gene_5
Gene_65,Gene_6
Gene_65,Gene_7
Gene_65,Gene_8
Gene_65,Gene_11
Gene_65,Gene_12
Gene_65,Gene_13
Gene_65,Gene_14
Gene_65,Gene_15
Gene_65,Gene_17
Gene_65,Gene_18
Gene_65,Gene_20
Gene_65,Gene_23
Gene_65,Gene_25
Gene_65,Gene_26
Gene_65,Gene_27
Gene_65,Gene_28
Gene_65,Gene_29
Gene_65,Gene_30
Gene_65,Gene_31
Gene_65,Gene_33
Gene_65,Gene_34
Gene_65,Gene_35
Gene_65,Gene_36
Gene_65,Gene_37
Gene_65,Gene_38
Gene_65,Gene_39
Gene_65,Gene_40
Gene_65,Gene_41
Gene_65,Gene_42
Gene_65,Gene_43
Gene_65,Gene_44
Gene_65,Gene_45
Gene_65,Gene_49
Gene_65,Gene_50
Gene_65,Gene_52
Gene_65,Gene_53
Gene_65,Gene_54
Gene_65,Gene_55
Gene_65,Gene_56
Gene_65,Gene_57
Gene_65,Gene_58
Gene_65,Gene_59
Gene_65,Gene_61
Gene_65,Gene_62
Gene_65,Gene_63
Gene_65,Gene_64
Gene_65,Gene_65
Gene_65,Gene_66
Gene_65,Gene_70
Gene_65,Gene_71
Gene_65,Gene_72
Gene_65,Gene_73
Gene_65,Gene_77
Gene_65,Gene_78
Gene_65,Gene_79
Gene_65,Gene_80
Gene_65,Gene_82
Gene_65,Gene_83
Gene_65,Gene_84
Gene_65,Gene_85
Gene_65,Gene_86
Gene_65,Gene_87
Gene_65,Gene_89
Gene_65,Gene_90
Gene_65,Gene_91
Gene_65,Gene_93
Gene_65,Gene_94
Gene_65,Gene_95
Gene_65,Gene_96
Gene_65,Gene_97
Gene_65,Gene_99
Gene_65,Gene_101
Gene_65,Gene_102
Gene_65,Gene_103
Gene_65,Gene_105
Gene_65,Gene_108
Gene_65,Gene_109
Gene_65,Gene_110
Gene_65,Gene_111
Gene_65,Gene_113
Gene_65,Gene_115
Gene_65,Gene_116
Gene_65,Gene_117
Gene_65,Gene_118
Gene_65,Gene_119
Gene_65,Gene_121
Gene_65,Gene_124
Gene_65,Gene_125
Gene_65,Gene_126
Gene_65,Gene_127
Gene_65,Gene_128
Gene_65,Gene_132
Gene_65,Gene_133
Gene_65,Gene_134
Gene_65,Gene_135
Gene_65,Gene_136
Gene_65,Gene_138
Gene_65,Gene_140
Gene_65,Gene_144
Gene_65,Gene_145
Gene_65,Gene_147
Gene_65,Gene_149
Gene_65,Gene_151
Gene_65,Gene_152
Gene_65,Gene_154
Gene_65,Gene_156
Gene_65,Gene_158
Gene_65,Gene_159
Gene_65,Gene_160
Gene_65,Gene_161
Gene_65,Gene_164
Gene_65,Gene_165
Gene_65,Gene_166
Gene_65,Gene_167
Gene_65,Gene_168
Gene_65,Gene_171
Gene_65,Gene_172
Gene_65,Gene_174
Gene_65,Gene_177
Gene_65,Gene_178
Gene_65,Gene_181
Gene_65,Gene_182
Gene_65,Gene_183
Gene_65,Gene_184
Gene_65,Gene_185
Gene_65,Gene_186
Gene_65,Gene_187
Gene_65,Gene_188
Gene_65,Gene_189
Gene_65,Gene_190
Gene_65,Gene_192
Gene_65,Gene_196
Gene_65,Gene_198
Gene_65,Gene_199
Gene_66,Gene_76
Gene_66,Gene_196
Gene_67,Gene_2
Gene_67,Gene_5
Gene_67,Gene_9
Gene_67,Gene_11
Gene_67,Gene_14
Gene_67,Gene_16
Gene_67,Gene_19
Gene_67,Gene_21
Gene_67,Gene_22
Gene_67,Gene_23
Gene_67,Gene_25
Gene_67,Gene_30
Gene_67,Gene_31
Gene_67,Gene_32
Gene_67,Gene_34
Gene_67,Gene_37
Gene_67,Gene_41
Gene_67,Gene_45
Gene_67,Gene_47
Gene_67,Gene_49
Gene_67,Gene_60
Gene_67,Gene_62
Gene_67,Gene_68
Gene_67,Gene_69
Gene_67,Gene_75
Gene_67,Gene_79
Gene_67,Gene_85
Gene_67,Gene_87
Gene_67,Gene_88
Gene_67,Gene_91
Gene_67,Gene_92
Gene_67,Gene_98
Gene_67,Gene_99
Gene_67,Gene_103
Gene_67,Gene_107
Gene_67,Gene_109
Gene_67,Gene_111
Gene_67,Gene_120
Gene_67,Gene_122
Gene_67,Gene_123
Gene_67,Gene_124
Gene_67,Gene_128
Gene_67,Gene_132
Gene_67,Gene_133
Gene_67,Gene_134
Gene_67,Gene_137
Gene_67,Gene_139
Gene_67,Gene_140
Gene_67,Gene_145
Gene_67,Gene_146
Gene_67,Gene_151
Gene_67,Gene_153
Gene_67,Gene_154
Gene_67,Gene_156
Gene_67,Gene_157
Gene_67,Gene_162
Gene_67,Gene_165
Gene_67,Gene_167
Gene_67,Gene_168
Gene_67,Gene_169
Gene_67,Gene_171
Gene_67,Gene_172
Gene_67,Gene_174
Gene_67,Gene_176
Gene_67,Gene_178
Gene_67,Gene_179
Gene_67,Gene_185
Gene_67,Gene_189
Gene_67,Gene_190
Gene_67,Gene_192
Gene_67,Gene_193
Gene_67,Gene_194
Gene_67,Gene_195
Gene_71,Gene_37
Gene_71,Gene_41
