Gene1,Gene2
Gene_34,Gene_268
Gene_34,Gene_271
Gene_34,Gene_273
Gene_34,Gene_275
Gene_34,Gene_277
Gene_34,Gene_285
Gene_34,Gene_290
Gene_34,Gene_291
Gene_34,Gene_294
Gene_34,Gene_297
Gene_34,Gene_304
Gene_34,Gene_309
Gene_34,Gene_313
Gene_34,Gene_315
Gene_34,Gene_317
Gene_34,Gene_330
Gene_34,Gene_337
Gene_34,Gene_341
Gene_34,Gene_342
Gene_34,Gene_343
Gene_34,Gene_344
Gene_34,Gene_346
Gene_34,Gene_349
Gene_34,Gene_352
Gene_34,Gene_363
Gene_34,Gene_364
Gene_34,Gene_365
Gene_34,Gene_366
Gene_34,Gene_370
Gene_34,Gene_371
Gene_34,Gene_373
Gene_34,Gene_374
Gene_34,Gene_382
Gene_34,Gene_385
Gene_34,Gene_389
Gene_34,Gene_392
Gene_34,Gene_393
Gene_34,Gene_402
Gene_34,Gene_414
Gene_34,Gene_417
Gene_34,Gene_423
Gene_34,Gene_426
Gene_34,Gene_429
Gene_34,Gene_431
Gene_34,Gene_433
Gene_34,Gene_440
Gene_34,Gene_441
Gene_34,Gene_443
Gene_34,Gene_444
Gene_34,Gene_445
Gene_34,Gene_448
Gene_34,Gene_449
Gene_34,Gene_453
Gene_34,Gene_460
Gene_34,Gene_461
Gene_34,Gene_463
Gene_34,Gene_466
Gene_34,Gene_471
Gene_34,Gene_474
Gene_34,Gene_476
Gene_34,Gene_481
Gene_34,Gene_484
Gene_34,Gene_493
Gene_34,Gene_495
Gene_34,Gene_496
Gene_34,Gene_497
Gene_34,Gene_500
Gene_34,Gene_501
Gene_34,Gene_503
Gene_34,Gene_507
Gene_34,Gene_509
Gene_34,Gene_515
Gene_34,Gene_517
Gene_34,Gene_519
Gene_34,Gene_522
Gene_34,Gene_526
Gene_34,Gene_527
Gene_34,Gene_531
Gene_34,Gene_542
Gene_34,Gene_547
Gene_34,Gene_550
Gene_34,Gene_553
Gene_34,Gene_559
Gene_34,Gene_564
Gene_34,Gene_565
Gene_34,Gene_568
Gene_34,Gene_572
Gene_34,Gene_574
Gene_34,Gene_577
Gene_34,Gene_578
Gene_34,Gene_585
Gene_34,Gene_592
Gene_34,Gene_593
Gene_34,Gene_596
Gene_34,Gene_597
Gene_34,Gene_601
Gene_34,Gene_604
Gene_34,Gene_605
Gene_34,Gene_612
Gene_34,Gene_615
Gene_34,Gene_622
Gene_34,Gene_627
Gene_34,Gene_638
Gene_34,Gene_645
Gene_34,Gene_653
Gene_34,Gene_655
Gene_34,Gene_656
Gene_34,Gene_658
Gene_34,Gene_674
Gene_34,Gene_687
Gene_34,Gene_688
Gene_51,Gene_3
Gene_51,Gene_6
Gene_51,Gene_15
Gene_51,Gene_20
Gene_51,Gene_53
Gene_51,Gene_62
Gene_51,Gene_64
Gene_51,Gene_66
Gene_51,Gene_70
Gene_51,Gene_80
Gene_51,Gene_89
Gene_51,Gene_91
Gene_51,Gene_102
Gene_51,Gene_103
Gene_51,Gene_106
Gene_51,Gene_117
Gene_51,Gene_119
Gene_51,Gene_122
Gene_51,Gene_124
Gene_51,Gene_148
Gene_51,Gene_151
Gene_51,Gene_152
Gene_51,Gene_156
Gene_51,Gene_169
Gene_51,Gene_179
Gene_51,Gene_184
Gene_51,Gene_189
Gene_51,Gene_195
Gene_51,Gene_202
Gene_51,Gene_205
Gene_51,Gene_207
Gene_51,Gene_210
Gene_51,Gene_212
Gene_51,Gene_218
Gene_51,Gene_219
Gene_51,Gene_225
Gene_51,Gene_227
Gene_51,Gene_228
Gene_51,Gene_235
Gene_51,Gene_245
Gene_51,Gene_246
Gene_51,Gene_247
Gene_51,Gene_252
Gene_51,Gene_253
Gene_51,Gene_258
Gene_51,Gene_266
Gene_51,Gene_268
Gene_51,Gene_277
Gene_51,Gene_278
Gene_51,Gene_281
Gene_51,Gene_291
Gene_51,Gene_299
Gene_51,Gene_301
Gene_51,Gene_304
Gene_51,Gene_307
Gene_51,Gene_315
Gene_51,Gene_318
Gene_51,Gene_325
Gene_51,Gene_334
Gene_51,Gene_341
Gene_51,Gene_343
Gene_51,Gene_345
Gene_51,Gene_352
Gene_51,Gene_356
Gene_51,Gene_365
Gene_51,Gene_370
Gene_51,Gene_371
Gene_51,Gene_373
Gene_51,Gene_374
Gene_51,Gene_396
Gene_51,Gene_397
Gene_51,Gene_398
Gene_51,Gene_399
Gene_51,Gene_400
Gene_51,Gene_415
Gene_51,Gene_419
Gene_51,Gene_423
Gene_51,Gene_424
Gene_51,Gene_434
Gene_51,Gene_435
Gene_51,Gene_437
Gene_51,Gene_440
Gene_51,Gene_444
Gene_51,Gene_445
Gene_51,Gene_455
Gene_51,Gene_458
Gene_51,Gene_460
Gene_51,Gene_467
Gene_51,Gene_475
Gene_51,Gene_480
Gene_51,Gene_481
Gene_51,Gene_484
Gene_51,Gene_492
Gene_51,Gene_494
Gene_51,Gene_495
Gene_51,Gene_497
Gene_51,Gene_500
Gene_51,Gene_503
Gene_51,Gene_513
Gene_51,Gene_521
Gene_51,Gene_522
Gene_51,Gene_528
Gene_51,Gene_533
Gene_51,Gene_537
Gene_51,Gene_540
Gene_51,Gene_550
Gene_51,Gene_553
Gene_51,Gene_557
Gene_51,Gene_558
Gene_51,Gene_564
Gene_51,Gene_572
Gene_51,Gene_575
Gene_51,Gene_577
Gene_51,Gene_592
Gene_51,Gene_597
Gene_51,Gene_599
Gene_51,Gene_600
Gene_51,Gene_606
Gene_51,Gene_610
Gene_51,Gene_612
Gene_51,Gene_613
Gene_51,Gene_615
Gene_51,Gene_619
Gene_51,Gene_620
Gene_51,Gene_621
Gene_51,Gene_626
Gene_51,Gene_629
Gene_51,Gene_630
Gene_51,Gene_640
Gene_51,Gene_648
Gene_51,Gene_649
Gene_51,Gene_655
Gene_51,Gene_656
Gene_51,Gene_657
Gene_51,Gene_658
Gene_51,Gene_672
Gene_51,Gene_680
Gene_51,Gene_688
Gene_85,Gene_0
Gene_85,Gene_1
Gene_85,Gene_2
Gene_85,Gene_3
Gene_85,Gene_4
Gene_85,Gene_6
Gene_85,Gene_7
Gene_85,Gene_8
Gene_85,Gene_10
Gene_85,Gene_11
Gene_85,Gene_13
Gene_85,Gene_15
Gene_85,Gene_18
Gene_85,Gene_20
Gene_85,Gene_22
Gene_85,Gene_26
Gene_85,Gene_28
Gene_85,Gene_29
Gene_85,Gene_33
Gene_85,Gene_34
Gene_85,Gene_35
Gene_85,Gene_37
Gene_85,Gene_38
Gene_85,Gene_40
Gene_85,Gene_41
Gene_85,Gene_42
Gene_85,Gene_47
Gene_85,Gene_48
Gene_85,Gene_49
Gene_85,Gene_50
Gene_85,Gene_51
Gene_85,Gene_52
Gene_85,Gene_53
Gene_85,Gene_55
Gene_85,Gene_56
Gene_85,Gene_58
Gene_85,Gene_61
Gene_85,Gene_63
Gene_85,Gene_64
Gene_85,Gene_65
Gene_85,Gene_67
Gene_85,Gene_70
Gene_85,Gene_72
Gene_85,Gene_74
Gene_85,Gene_79
Gene_85,Gene_80
Gene_85,Gene_81
Gene_85,Gene_85
Gene_85,Gene_86
Gene_85,Gene_87
Gene_85,Gene_88
Gene_85,Gene_89
Gene_85,Gene_92
Gene_85,Gene_93
Gene_85,Gene_95
Gene_85,Gene_97
Gene_85,Gene_99
Gene_85,Gene_100
Gene_85,Gene_102
Gene_85,Gene_103
Gene_85,Gene_105
Gene_85,Gene_106
Gene_85,Gene_108
Gene_85,Gene_109
Gene_85,Gene_110
Gene_85,Gene_112
Gene_85,Gene_113
Gene_85,Gene_117
Gene_85,Gene_118
Gene_85,Gene_124
Gene_85,Gene_125
Gene_85,Gene_127
Gene_85,Gene_128
Gene_85,Gene_129
Gene_85,Gene_130
Gene_85,Gene_131
Gene_85,Gene_132
Gene_85,Gene_133
Gene_85,Gene_135
Gene_85,Gene_136
Gene_85,Gene_137
Gene_85,Gene_138
Gene_85,Gene_139
Gene_85,Gene_140
Gene_85,Gene_142
Gene_85,Gene_143
Gene_85,Gene_147
Gene_85,Gene_148
Gene_85,Gene_149
Gene_85,Gene_150
Gene_85,Gene_151
Gene_85,Gene_153
Gene_85,Gene_156
Gene_85,Gene_160
Gene_85,Gene_161
Gene_85,Gene_162
Gene_85,Gene_163
Gene_85,Gene_165
Gene_85,Gene_166
Gene_85,Gene_167
Gene_85,Gene_169
Gene_85,Gene_171
Gene_85,Gene_172
Gene_85,Gene_174
Gene_85,Gene_175
Gene_85,Gene_179
Gene_85,Gene_181
Gene_85,Gene_184
Gene_85,Gene_185
Gene_85,Gene_186
Gene_85,Gene_189
Gene_85,Gene_195
Gene_85,Gene_199
Gene_85,Gene_200
Gene_85,Gene_201
Gene_85,Gene_202
Gene_85,Gene_208
Gene_85,Gene_210
Gene_85,Gene_212
Gene_85,Gene_215
Gene_85,Gene_219
Gene_85,Gene_221
Gene_85,Gene_224
Gene_85,Gene_225
Gene_85,Gene_226
Gene_85,Gene_228
Gene_85,Gene_229
Gene_85,Gene_230
Gene_85,Gene_231
Gene_85,Gene_232
Gene_85,Gene_233
Gene_85,Gene_234
Gene_85,Gene_235
Gene_85,Gene_237
Gene_85,Gene_240
Gene_85,Gene_241
Gene_85,Gene_242
Gene_85,Gene_245
Gene_85,Gene_247
Gene_85,Gene_248
Gene_85,Gene_251
Gene_85,Gene_253
Gene_85,Gene_256
Gene_85,Gene_260
Gene_85,Gene_261
Gene_85,Gene_263
Gene_85,Gene_264
Gene_85,Gene_265
Gene_85,Gene_266
Gene_85,Gene_267
Gene_85,Gene_268
Gene_85,Gene_271
Gene_85,Gene_273
Gene_85,Gene_276
Gene_85,Gene_278
Gene_85,Gene_279
Gene_85,Gene_282
Gene_85,Gene_285
Gene_85,Gene_291
Gene_85,Gene_292
Gene_85,Gene_293
Gene_85,Gene_296
Gene_85,Gene_297
Gene_85,Gene_298
Gene_85,Gene_299
Gene_85,Gene_301
Gene_85,Gene_303
Gene_85,Gene_304
Gene_85,Gene_306
Gene_85,Gene_309
Gene_85,Gene_311
Gene_85,Gene_312
Gene_85,Gene_313
Gene_85,Gene_314
Gene_85,Gene_315
Gene_85,Gene_318
Gene_85,Gene_319
Gene_85,Gene_321
Gene_85,Gene_322
Gene_85,Gene_326
Gene_85,Gene_328
Gene_85,Gene_329
Gene_85,Gene_331
Gene_85,Gene_333
Gene_85,Gene_334
Gene_85,Gene_336
Gene_85,Gene_337
Gene_85,Gene_345
Gene_85,Gene_348
Gene_85,Gene_350
Gene_85,Gene_351
Gene_85,Gene_352
Gene_85,Gene_356
Gene_85,Gene_357
Gene_85,Gene_360
Gene_85,Gene_364
Gene_85,Gene_365
Gene_85,Gene_367
Gene_85,Gene_368
Gene_85,Gene_369
Gene_85,Gene_371
Gene_85,Gene_372
Gene_85,Gene_373
Gene_85,Gene_374
Gene_85,Gene_375
Gene_85,Gene_376
Gene_85,Gene_377
Gene_85,Gene_379
Gene_85,Gene_381
Gene_85,Gene_384
Gene_85,Gene_385
Gene_85,Gene_387
Gene_85,Gene_389
Gene_85,Gene_390
Gene_85,Gene_391
Gene_85,Gene_392
Gene_85,Gene_394
Gene_85,Gene_395
Gene_85,Gene_397
Gene_85,Gene_398
Gene_85,Gene_399
Gene_85,Gene_400
Gene_85,Gene_404
Gene_85,Gene_407
Gene_85,Gene_410
Gene_85,Gene_415
Gene_85,Gene_416
Gene_85,Gene_417
Gene_85,Gene_419
Gene_85,Gene_420
Gene_85,Gene_422
Gene_85,Gene_423
Gene_85,Gene_425
Gene_85,Gene_427
Gene_85,Gene_434
Gene_85,Gene_435
Gene_85,Gene_436
Gene_85,Gene_437
Gene_85,Gene_438
Gene_85,Gene_439
Gene_85,Gene_440
Gene_85,Gene_442
Gene_85,Gene_444
Gene_85,Gene_445
Gene_85,Gene_446
Gene_85,Gene_447
Gene_85,Gene_449
Gene_85,Gene_451
Gene_85,Gene_453
Gene_85,Gene_455
Gene_85,Gene_457
Gene_85,Gene_458
Gene_85,Gene_461
Gene_85,Gene_462
Gene_85,Gene_464
Gene_85,Gene_465
Gene_85,Gene_466
Gene_85,Gene_467
Gene_85,Gene_468
Gene_85,Gene_472
Gene_85,Gene_474
Gene_85,Gene_477
Gene_85,Gene_478
Gene_85,Gene_479
Gene_85,Gene_480
Gene_85,Gene_481
Gene_85,Gene_483
Gene_85,Gene_484
Gene_85,Gene_485
Gene_85,Gene_486
Gene_85,Gene_487
Gene_85,Gene_488
Gene_85,Gene_489
Gene_85,Gene_490
Gene_85,Gene_491
Gene_85,Gene_492
Gene_85,Gene_493
Gene_85,Gene_494
Gene_85,Gene_495
Gene_85,Gene_498
Gene_85,Gene_499
Gene_85,Gene_501
Gene_85,Gene_502
Gene_85,Gene_505
Gene_85,Gene_506
Gene_85,Gene_515
Gene_85,Gene_520
Gene_85,Gene_521
Gene_85,Gene_527
Gene_85,Gene_528
Gene_85,Gene_531
Gene_85,Gene_533
Gene_85,Gene_535
Gene_85,Gene_536
Gene_85,Gene_537
Gene_85,Gene_540
Gene_85,Gene_544
Gene_85,Gene_545
Gene_85,Gene_547
Gene_85,Gene_549
Gene_85,Gene_551
Gene_85,Gene_552
Gene_85,Gene_557
Gene_85,Gene_558
Gene_85,Gene_559
Gene_85,Gene_561
Gene_85,Gene_564
Gene_85,Gene_565
Gene_85,Gene_566
Gene_85,Gene_568
Gene_85,Gene_569
Gene_85,Gene_572
Gene_85,Gene_573
Gene_85,Gene_575
Gene_85,Gene_576
Gene_85,Gene_582
Gene_85,Gene_583
Gene_85,Gene_584
Gene_85,Gene_585
Gene_85,Gene_587
Gene_85,Gene_588
Gene_85,Gene_589
Gene_85,Gene_590
Gene_85,Gene_591
Gene_85,Gene_593
Gene_85,Gene_594
Gene_85,Gene_595
Gene_85,Gene_597
Gene_85,Gene_600
Gene_85,Gene_601
Gene_85,Gene_603
Gene_85,Gene_604
Gene_85,Gene_606
Gene_85,Gene_609
Gene_85,Gene_612
Gene_85,Gene_613
Gene_85,Gene_615
Gene_85,Gene_616
Gene_85,Gene_619
Gene_85,Gene_620
Gene_85,Gene_621
Gene_85,Gene_622
Gene_85,Gene_625
Gene_85,Gene_628
Gene_85,Gene_632
Gene_85,Gene_634
Gene_85,Gene_637
Gene_85,Gene_640
Gene_85,Gene_643
Gene_85,Gene_645
Gene_85,Gene_648
Gene_85,Gene_649
Gene_85,Gene_650
Gene_85,Gene_652
Gene_85,Gene_654
Gene_85,Gene_655
Gene_85,Gene_656
Gene_85,Gene_657
Gene_85,Gene_659
Gene_85,Gene_663
Gene_85,Gene_664
Gene_85,Gene_665
Gene_85,Gene_667
Gene_85,Gene_669
Gene_85,Gene_670
Gene_85,Gene_672
Gene_85,Gene_674
Gene_85,Gene_677
Gene_85,Gene_680
Gene_85,Gene_682
Gene_85,Gene_683
Gene_85,Gene_684
Gene_85,Gene_685
Gene_85,Gene_686
Gene_85,Gene_689
Gene_85,Gene_691
Gene_87,Gene_300
Gene_87,Gene_445
Gene_209,Gene_0
Gene_209,Gene_2
Gene_209,Gene_3
Gene_209,Gene_4
Gene_209,Gene_8
Gene_209,Gene_11
Gene_209,Gene_12
Gene_209,Gene_13
Gene_209,Gene_15
Gene_209,Gene_19
Gene_209,Gene_24
Gene_209,Gene_28
Gene_209,Gene_30
Gene_209,Gene_33
Gene_209,Gene_34
Gene_209,Gene_37
Gene_209,Gene_38
Gene_209,Gene_39
Gene_209,Gene_43
Gene_209,Gene_44
Gene_209,Gene_45
Gene_209,Gene_46
Gene_209,Gene_49
Gene_209,Gene_50
Gene_209,Gene_51
Gene_209,Gene_52
Gene_209,Gene_57
Gene_209,Gene_58
Gene_209,Gene_62
Gene_209,Gene_63
Gene_209,Gene_70
Gene_209,Gene_73
Gene_209,Gene_74
Gene_209,Gene_76
Gene_209,Gene_78
Gene_209,Gene_80
Gene_209,Gene_82
Gene_209,Gene_83
Gene_209,Gene_84
Gene_209,Gene_85
Gene_209,Gene_86
Gene_209,Gene_87
Gene_209,Gene_88
Gene_209,Gene_89
Gene_209,Gene_90
Gene_209,Gene_97
Gene_209,Gene_98
Gene_209,Gene_99
Gene_209,Gene_100
Gene_209,Gene_106
Gene_209,Gene_107
Gene_209,Gene_109
Gene_209,Gene_112
Gene_209,Gene_114
Gene_209,Gene_115
Gene_209,Gene_118
Gene_209,Gene_119
Gene_209,Gene_120
Gene_209,Gene_122
Gene_209,Gene_123
Gene_209,Gene_124
Gene_209,Gene_125
Gene_209,Gene_128
Gene_209,Gene_130
Gene_209,Gene_131
Gene_209,Gene_133
Gene_209,Gene_136
Gene_209,Gene_137
Gene_209,Gene_138
Gene_209,Gene_139
Gene_209,Gene_141
Gene_209,Gene_142
Gene_209,Gene_143
Gene_209,Gene_144
Gene_209,Gene_145
Gene_209,Gene_146
Gene_209,Gene_147
Gene_209,Gene_148
Gene_209,Gene_151
Gene_209,Gene_154
Gene_209,Gene_156
Gene_209,Gene_157
Gene_209,Gene_160
Gene_209,Gene_163
Gene_209,Gene_165
Gene_209,Gene_171
Gene_209,Gene_174
Gene_209,Gene_177
Gene_209,Gene_178
Gene_209,Gene_179
Gene_209,Gene_181
Gene_209,Gene_184
Gene_209,Gene_187
Gene_209,Gene_189
Gene_209,Gene_190
Gene_209,Gene_191
Gene_209,Gene_193
Gene_209,Gene_195
Gene_209,Gene_197
Gene_209,Gene_198
Gene_209,Gene_200
Gene_209,Gene_203
Gene_209,Gene_204
Gene_209,Gene_207
Gene_209,Gene_209
Gene_209,Gene_210
Gene_209,Gene_213
Gene_209,Gene_215
