Gene1,Gene2
Gene_14,Gene_16
Gene_14,Gene_18
Gene_14,Gene_19
Gene_14,Gene_21
Gene_14,Gene_22
Gene_14,Gene_24
Gene_14,Gene_25
Gene_14,Gene_26
Gene_14,Gene_27
Gene_14,Gene_28
Gene_14,Gene_29
Gene_14,Gene_31
Gene_14,Gene_32
Gene_14,Gene_36
Gene_14,Gene_37
Gene_14,Gene_38
Gene_14,Gene_42
Gene_14,Gene_44
Gene_14,Gene_46
Gene_14,Gene_47
Gene_14,Gene_48
Gene_14,Gene_50
Gene_14,Gene_53
Gene_14,Gene_54
Gene_14,Gene_55
Gene_14,Gene_56
Gene_14,Gene_57
Gene_14,Gene_58
Gene_14,Gene_59
Gene_14,Gene_60
Gene_14,Gene_61
Gene_14,Gene_62
Gene_14,Gene_63
Gene_14,Gene_65
Gene_14,Gene_66
Gene_14,Gene_67
Gene_14,Gene_68
Gene_14,Gene_69
Gene_14,Gene_71
Gene_14,Gene_72
Gene_14,Gene_73
Gene_14,Gene_74
Gene_14,Gene_75
Gene_14,Gene_77
Gene_14,Gene_78
Gene_14,Gene_79
Gene_14,Gene_82
Gene_14,Gene_84
Gene_14,Gene_85
Gene_14,Gene_86
Gene_14,Gene_88
Gene_14,Gene_89
Gene_14,Gene_90
Gene_14,Gene_92
Gene_14,Gene_93
Gene_14,Gene_94
Gene_14,Gene_95
Gene_14,Gene_96
Gene_14,Gene_97
Gene_14,Gene_98
Gene_14,Gene_99
Gene_14,Gene_102
Gene_14,Gene_105
Gene_14,Gene_107
Gene_14,Gene_108
Gene_14,Gene_109
Gene_14,Gene_111
Gene_14,Gene_115
Gene_14,Gene_116
Gene_14,Gene_117
Gene_14,Gene_119
Gene_14,Gene_120
Gene_14,Gene_121
Gene_14,Gene_122
Gene_14,Gene_123
Gene_14,Gene_124
Gene_14,Gene_125
Gene_14,Gene_128
Gene_14,Gene_130
Gene_14,Gene_131
Gene_14,Gene_132
Gene_14,Gene_133
Gene_14,Gene_134
Gene_14,Gene_135
Gene_14,Gene_136
Gene_14,Gene_137
Gene_14,Gene_139
Gene_14,Gene_141
Gene_14,Gene_143
Gene_14,Gene_144
Gene_14,Gene_145
Gene_14,Gene_149
Gene_14,Gene_152
Gene_14,Gene_153
Gene_14,Gene_154
Gene_14,Gene_156
Gene_14,Gene_158
Gene_14,Gene_159
Gene_14,Gene_160
Gene_14,Gene_161
Gene_14,Gene_162
Gene_14,Gene_163
Gene_14,Gene_165
Gene_14,Gene_167
Gene_14,Gene_168
Gene_14,Gene_170
Gene_14,Gene_177
Gene_14,Gene_178
Gene_14,Gene_179
Gene_14,Gene_183
Gene_14,Gene_184
Gene_14,Gene_185
Gene_14,Gene_186
Gene_14,Gene_187
Gene_14,Gene_188
Gene_14,Gene_189
Gene_14,Gene_192
Gene_14,Gene_193
Gene_14,Gene_194
Gene_14,Gene_196
Gene_14,Gene_197
Gene_64,Gene_0
Gene_64,Gene_2
Gene_64,Gene_4
Gene_64,Gene_5
Gene_64,Gene_8
Gene_64,Gene_11
Gene_64,Gene_14
Gene_64,Gene_16
Gene_64,Gene_20
Gene_64,Gene_29
Gene_64,Gene_31
Gene_64,Gene_36
Gene_64,Gene_37
Gene_64,Gene_41
Gene_64,Gene_48
Gene_64,Gene_50
Gene_64,Gene_53
Gene_64,Gene_54
Gene_64,Gene_55
Gene_64,Gene_56
Gene_64,Gene_59
Gene_64,Gene_61
Gene_64,Gene_62
Gene_64,Gene_64
Gene_64,Gene_65
Gene_64,Gene_68
Gene_64,Gene_70
Gene_64,Gene_71
Gene_64,Gene_73
Gene_64,Gene_74
Gene_64,Gene_76
Gene_64,Gene_80
Gene_64,Gene_81
Gene_64,Gene_84
Gene_64,Gene_86
Gene_64,Gene_88
Gene_64,Gene_90
Gene_64,Gene_93
Gene_64,Gene_95
Gene_64,Gene_96
Gene_64,Gene_99
Gene_64,Gene_101
Gene_64,Gene_105
Gene_64,Gene_108
Gene_64,Gene_109
Gene_64,Gene_111
Gene_64,Gene_114
Gene_64,Gene_115
Gene_64,Gene_124
Gene_64,Gene_127
Gene_64,Gene_131
Gene_64,Gene_132
Gene_64,Gene_134
Gene_64,Gene_136
Gene_64,Gene_137
Gene_64,Gene_139
Gene_64,Gene_140
Gene_64,Gene_143
Gene_64,Gene_145
Gene_64,Gene_146
Gene_64,Gene_148
Gene_64,Gene_151
Gene_64,Gene_153
Gene_64,Gene_154
Gene_64,Gene_156
Gene_64,Gene_157
Gene_64,Gene_159
Gene_64,Gene_165
Gene_64,Gene_166
Gene_64,Gene_167
Gene_64,Gene_168
Gene_64,Gene_170
Gene_64,Gene_171
Gene_64,Gene_174
Gene_64,Gene_175
Gene_64,Gene_176
Gene_64,Gene_177
Gene_64,Gene_179
Gene_64,Gene_180
Gene_64,Gene_181
Gene_64,Gene_182
Gene_64,Gene_188
Gene_64,Gene_189
Gene_64,Gene_191
Gene_64,Gene_192
Gene_64,Gene_193
Gene_64,Gene_194
Gene_64,Gene_197
Gene_64,Gene_199
Gene_80,Gene_1
Gene_80,Gene_2
Gene_80,Gene_5
Gene_80,Gene_10
Gene_80,Gene_12
Gene_80,Gene_14
Gene_80,Gene_16
Gene_80,Gene_18
Gene_80,Gene_20
Gene_80,Gene_25
Gene_80,Gene_28
Gene_80,Gene_29
Gene_80,Gene_31
Gene_80,Gene_35
Gene_80,Gene_36
Gene_80,Gene_37
Gene_80,Gene_38
Gene_80,Gene_46
Gene_80,Gene_47
Gene_80,Gene_48
Gene_80,Gene_49
Gene_80,Gene_51
Gene_80,Gene_54
Gene_80,Gene_55
Gene_80,Gene_56
Gene_80,Gene_58
Gene_80,Gene_62
Gene_80,Gene_63
Gene_80,Gene_65
Gene_80,Gene_66
Gene_80,Gene_70
Gene_80,Gene_72
Gene_80,Gene_74
Gene_80,Gene_75
Gene_80,Gene_76
Gene_80,Gene_78
Gene_80,Gene_80
Gene_80,Gene_81
Gene_80,Gene_82
Gene_80,Gene_84
Gene_80,Gene_86
Gene_80,Gene_89
Gene_80,Gene_90
Gene_80,Gene_93
Gene_80,Gene_98
Gene_80,Gene_99
Gene_80,Gene_100
Gene_80,Gene_107
Gene_80,Gene_108
Gene_80,Gene_109
Gene_80,Gene_114
Gene_80,Gene_115
Gene_80,Gene_131
Gene_80,Gene_132
Gene_80,Gene_133
Gene_80,Gene_134
Gene_80,Gene_138
Gene_80,Gene_145
Gene_80,Gene_146
Gene_80,Gene_148
Gene_80,Gene_150
Gene_80,Gene_152
Gene_80,Gene_154
Gene_80,Gene_156
Gene_80,Gene_157
Gene_80,Gene_163
Gene_80,Gene_166
Gene_80,Gene_170
Gene_80,Gene_171
Gene_80,Gene_176
Gene_80,Gene_177
Gene_80,Gene_178
Gene_80,Gene_181
Gene_80,Gene_189
Gene_80,Gene_193
Gene_80,Gene_194
Gene_80,Gene_195
Gene_80,Gene_198
Gene_80,Gene_199
Gene_81,Gene_5
Gene_81,Gene_6
Gene_81,Gene_10
Gene_81,Gene_16
Gene_81,Gene_19
Gene_81,Gene_24
Gene_81,Gene_32
Gene_81,Gene_35
Gene_81,Gene_38
Gene_81,Gene_40
Gene_81,Gene_46
Gene_81,Gene_48
Gene_81,Gene_55
Gene_81,Gene_63
Gene_81,Gene_64
Gene_81,Gene_68
Gene_81,Gene_73
Gene_81,Gene_75
Gene_81,Gene_76
Gene_81,Gene_90
Gene_81,Gene_95
Gene_81,Gene_98
Gene_81,Gene_100
Gene_81,Gene_105
Gene_81,Gene_124
Gene_81,Gene_131
Gene_81,Gene_137
Gene_81,Gene_145
Gene_81,Gene_146
Gene_81,Gene_155
Gene_81,Gene_159
Gene_81,Gene_170
Gene_81,Gene_171
Gene_81,Gene_175
Gene_81,Gene_177
Gene_81,Gene_178
Gene_81,Gene_181
Gene_81,Gene_189
Gene_81,Gene_199
Gene_103,Gene_0
Gene_103,Gene_1
Gene_103,Gene_2
Gene_103,Gene_3
Gene_103,Gene_4
Gene_103,Gene_5
Gene_103,Gene_6
Gene_103,Gene_7
Gene_103,Gene_8
Gene_103,Gene_10
Gene_103,Gene_11
Gene_103,Gene_15
Gene_103,Gene_16
Gene_103,Gene_17
Gene_103,Gene_18
Gene_103,Gene_19
Gene_103,Gene_20
Gene_103,Gene_21
Gene_103,Gene_24
Gene_103,Gene_26
Gene_103,Gene_27
Gene_103,Gene_28
Gene_103,Gene_30
Gene_103,Gene_35
Gene_103,Gene_36
Gene_103,Gene_37
Gene_103,Gene_38
Gene_103,Gene_39
Gene_103,Gene_40
Gene_103,Gene_41
Gene_103,Gene_42
Gene_103,Gene_43
Gene_103,Gene_44
Gene_103,Gene_46
Gene_103,Gene_47
Gene_103,Gene_48
Gene_103,Gene_49
Gene_103,Gene_50
Gene_103,Gene_51
Gene_103,Gene_53
Gene_103,Gene_54
Gene_103,Gene_55
Gene_103,Gene_56
Gene_103,Gene_57
Gene_103,Gene_58
Gene_103,Gene_61
Gene_103,Gene_64
Gene_103,Gene_65
Gene_103,Gene_66
Gene_103,Gene_67
Gene_103,Gene_68
Gene_103,Gene_69
Gene_103,Gene_70
Gene_103,Gene_71
Gene_103,Gene_72
Gene_103,Gene_74
Gene_103,Gene_75
Gene_103,Gene_77
Gene_103,Gene_78
Gene_103,Gene_79
Gene_103,Gene_80
Gene_103,Gene_82
Gene_103,Gene_83
Gene_103,Gene_84
Gene_103,Gene_85
Gene_103,Gene_86
Gene_103,Gene_89
Gene_103,Gene_90
Gene_103,Gene_91
Gene_103,Gene_92
Gene_103,Gene_93
Gene_103,Gene_96
Gene_103,Gene_97
Gene_103,Gene_98
Gene_103,Gene_99
Gene_103,Gene_100
Gene_103,Gene_101
Gene_103,Gene_102
Gene_103,Gene_103
Gene_103,Gene_104
Gene_103,Gene_106
Gene_103,Gene_107
Gene_103,Gene_108
Gene_103,Gene_110
Gene_103,Gene_112
Gene_103,Gene_113
Gene_103,Gene_114
Gene_103,Gene_115
Gene_103,Gene_116
Gene_103,Gene_117
Gene_103,Gene_120
Gene_103,Gene_121
Gene_103,Gene_122
Gene_103,Gene_123
Gene_103,Gene_124
Gene_103,Gene_125
Gene_103,Gene_127
Gene_103,Gene_128
Gene_103,Gene_130
Gene_103,Gene_131
Gene_103,Gene_132
Gene_103,Gene_133
Gene_103,Gene_134
Gene_103,Gene_136
Gene_103,Gene_137
Gene_103,Gene_138
Gene_103,Gene_143
Gene_103,Gene_144
Gene_103,Gene_145
Gene_103,Gene_146
Gene_103,Gene_147
Gene_103,Gene_148
Gene_103,Gene_150
Gene_103,Gene_151
Gene_103,Gene_152
Gene_103,Gene_153
Gene_103,Gene_154
Gene_103,Gene_155
Gene_103,Gene_156
Gene_103,Gene_157
Gene_103,Gene_158
Gene_103,Gene_159
Gene_103,Gene_160
Gene_103,Gene_163
Gene_103,Gene_164
Gene_103,Gene_165
Gene_103,Gene_167
Gene_103,Gene_168
Gene_103,Gene_171
Gene_103,Gene_173
Gene_103,Gene_174
Gene_103,Gene_175
Gene_103,Gene_176
Gene_103,Gene_177
Gene_103,Gene_178
Gene_103,Gene_179
Gene_103,Gene_182
Gene_103,Gene_183
Gene_103,Gene_187
Gene_103,Gene_188
Gene_103,Gene_189
Gene_103,Gene_191
Gene_103,Gene_192
Gene_103,Gene_193
Gene_103,Gene_197
Gene_103,Gene_198
Gene_103,Gene_199
Gene_113,Gene_2
Gene_113,Gene_4
Gene_113,Gene_5
Gene_113,Gene_7
Gene_113,Gene_8
Gene_113,Gene_11
Gene_113,Gene_12
Gene_113,Gene_13
Gene_113,Gene_14
Gene_113,Gene_16
Gene_113,Gene_17
Gene_113,Gene_18
Gene_113,Gene_19
Gene_113,Gene_20
Gene_113,Gene_21
Gene_113,Gene_22
Gene_113,Gene_24
Gene_113,Gene_25
Gene_113,Gene_26
Gene_113,Gene_27
Gene_113,Gene_28
Gene_113,Gene_29
Gene_113,Gene_31
Gene_113,Gene_32
Gene_113,Gene_34
Gene_113,Gene_35
Gene_113,Gene_36
Gene_113,Gene_37
Gene_113,Gene_38
Gene_113,Gene_39
Gene_113,Gene_40
Gene_113,Gene_41
Gene_113,Gene_42
Gene_113,Gene_45
Gene_113,Gene_46
Gene_113,Gene_47
Gene_113,Gene_48
Gene_113,Gene_50
Gene_113,Gene_52
Gene_113,Gene_53
Gene_113,Gene_54
Gene_113,Gene_55
Gene_113,Gene_57
Gene_113,Gene_59
Gene_113,Gene_60
Gene_113,Gene_61
Gene_113,Gene_62
Gene_113,Gene_63
Gene_113,Gene_64
Gene_113,Gene_65
Gene_113,Gene_67
Gene_113,Gene_70
Gene_113,Gene_72
Gene_113,Gene_74
Gene_113,Gene_76
Gene_113,Gene_77
Gene_113,Gene_78
Gene_113,Gene_79
Gene_113,Gene_80
Gene_113,Gene_81
Gene_113,Gene_82
Gene_113,Gene_83
Gene_113,Gene_84
Gene_113,Gene_86
Gene_113,Gene_88
Gene_113,Gene_89
Gene_113,Gene_90
Gene_113,Gene_92
Gene_113,Gene_93
Gene_113,Gene_94
Gene_113,Gene_95
Gene_113,Gene_96
Gene_113,Gene_98
Gene_113,Gene_100
Gene_113,Gene_101
Gene_113,Gene_102
Gene_113,Gene_103
Gene_113,Gene_104
Gene_113,Gene_107
Gene_113,Gene_108
Gene_113,Gene_110
Gene_113,Gene_113
Gene_113,Gene_117
Gene_113,Gene_120
Gene_113,Gene_121
Gene_113,Gene_123
Gene_113,Gene_124
Gene_113,Gene_125
Gene_113,Gene_127
Gene_113,Gene_128
Gene_113,Gene_130
Gene_113,Gene_131
Gene_113,Gene_132
Gene_113,Gene_133
Gene_113,Gene_136
Gene_113,Gene_137
Gene_113,Gene_138
Gene_113,Gene_140
Gene_113,Gene_141
Gene_113,Gene_143
Gene_113,Gene_145
Gene_113,Gene_146
Gene_113,Gene_147
Gene_113,Gene_148
Gene_113,Gene_149
Gene_113,Gene_150
Gene_113,Gene_151
Gene_113,Gene_152
Gene_113,Gene_153
Gene_113,Gene_155
Gene_113,Gene_156
Gene_113,Gene_157
Gene_113,Gene_158
Gene_113,Gene_159
Gene_113,Gene_162
Gene_113,Gene_163
Gene_113,Gene_165
Gene_113,Gene_167
Gene_113,Gene_169
Gene_113,Gene_170
Gene_113,Gene_171
Gene_113,Gene_173
Gene_113,Gene_174
Gene_113,Gene_176
Gene_113,Gene_177
Gene_113,Gene_178
Gene_113,Gene_179
Gene_113,Gene_183
Gene_113,Gene_184
Gene_113,Gene_185
Gene_113,Gene_188
Gene_113,Gene_189
Gene_113,Gene_191
Gene_113,Gene_192
Gene_113,Gene_193
Gene_113,Gene_196
Gene_113,Gene_197
Gene_124,Gene_1
Gene_124,Gene_2
Gene_124,Gene_5
Gene_124,Gene_7
Gene_124,Gene_9
Gene_124,Gene_12
Gene_124,Gene_13
Gene_124,Gene_14
Gene_124,Gene_15
Gene_124,Gene_16
Gene_124,Gene_17
Gene_124,Gene_18
Gene_124,Gene_20
Gene_124,Gene_21
Gene_124,Gene_22
Gene_124,Gene_24
Gene_124,Gene_25
Gene_124,Gene_26
Gene_124,Gene_27
Gene_124,Gene_29
Gene_124,Gene_30
Gene_124,Gene_31
Gene_124,Gene_32
Gene_124,Gene_33
Gene_124,Gene_35
Gene_124,Gene_36
Gene_124,Gene_37
Gene_124,Gene_38
Gene_124,Gene_39
Gene_124,Gene_40
Gene_124,Gene_41
Gene_124,Gene_42
Gene_124,Gene_43
Gene_124,Gene_44
Gene_124,Gene_45
Gene_124,Gene_46
Gene_124,Gene_48
Gene_124,Gene_49
Gene_124,Gene_50
Gene_124,Gene_51
Gene_124,Gene_54
Gene_124,Gene_57
Gene_124,Gene_58
Gene_124,Gene_59
Gene_124,Gene_61
Gene_124,Gene_62
Gene_124,Gene_64
Gene_124,Gene_65
Gene_124,Gene_66
Gene_124,Gene_67
Gene_124,Gene_68
Gene_124,Gene_69
Gene_124,Gene_70
Gene_124,Gene_71
Gene_124,Gene_73
Gene_124,Gene_74
Gene_124,Gene_75
Gene_124,Gene_76
Gene_124,Gene_78
Gene_124,Gene_79
Gene_124,Gene_80
Gene_124,Gene_82
Gene_124,Gene_83
Gene_124,Gene_84
Gene_124,Gene_85
Gene_124,Gene_86
Gene_124,Gene_88
Gene_124,Gene_89
Gene_124,Gene_90
Gene_124,Gene_91
Gene_124,Gene_92
Gene_124,Gene_93
Gene_124,Gene_94
Gene_124,Gene_95
Gene_124,Gene_96
Gene_124,Gene_97
Gene_124,Gene_98
Gene_124,Gene_99
Gene_124,Gene_101
Gene_124,Gene_102
Gene_124,Gene_103
Gene_124,Gene_104
Gene_124,Gene_105
Gene_124,Gene_106
Gene_124,Gene_107
Gene_124,Gene_108
Gene_124,Gene_109
Gene_124,Gene_110
Gene_124,Gene_111
Gene_124,Gene_112
Gene_124,Gene_113
Gene_124,Gene_115
Gene_124,Gene_116
Gene_124,Gene_120
Gene_124,Gene_121
Gene_124,Gene_122
Gene_124,Gene_124
Gene_124,Gene_125
Gene_124,Gene_127
Gene_124,Gene_128
Gene_124,Gene_130
Gene_124,Gene_132
Gene_124,Gene_133
Gene_124,Gene_134
Gene_124,Gene_136
Gene_124,Gene_138
Gene_124,Gene_139
Gene_124,Gene_140
Gene_124,Gene_141
Gene_124,Gene_143
Gene_124,Gene_145
Gene_124,Gene_146
Gene_124,Gene_147
Gene_124,Gene_148
Gene_124,Gene_149
Gene_124,Gene_150
Gene_124,Gene_151
Gene_124,Gene_152
Gene_124,Gene_153
Gene_124,Gene_154
Gene_124,Gene_155
Gene_124,Gene_156
Gene_124,Gene_157
Gene_124,Gene_158
Gene_124,Gene_159
Gene_124,Gene_160
Gene_124,Gene_162
Gene_124,Gene_164
Gene_124,Gene_165
Gene_124,Gene_166
Gene_124,Gene_167
Gene_124,Gene_168
Gene_124,Gene_169
Gene_124,Gene_171
Gene_124,Gene_174
Gene_124,Gene_175
Gene_124,Gene_178
Gene_124,Gene_179
Gene_124,Gene_183
Gene_124,Gene_185
Gene_124,Gene_186
Gene_124,Gene_187
Gene_124,Gene_188
Gene_124,Gene_189
Gene_124,Gene_191
Gene_124,Gene_192
Gene_124,Gene_193
Gene_124,Gene_194
Gene_124,Gene_197
Gene_124,Gene_198
Gene_128,Gene_0
Gene_128,Gene_2
Gene_128,Gene_4
Gene_128,Gene_7
Gene_128,Gene_8
Gene_128,Gene_9
Gene_128,Gene_10
Gene_128,Gene_11
Gene_128,Gene_12
Gene_128,Gene_13
Gene_128,Gene_14
Gene_128,Gene_15
Gene_128,Gene_19
Gene_128,Gene_20
Gene_128,Gene_22
Gene_128,Gene_25
Gene_128,Gene_26
Gene_128,Gene_27
Gene_128,Gene_28
Gene_128,Gene_29
Gene_128,Gene_30
Gene_128,Gene_31
Gene_128,Gene_32
Gene_128,Gene_33
Gene_128,Gene_38
Gene_128,Gene_39
Gene_128,Gene_40
Gene_128,Gene_41
Gene_128,Gene_42
Gene_128,Gene_43
Gene_128,Gene_44
Gene_128,Gene_48
Gene_128,Gene_50
Gene_128,Gene_52
Gene_128,Gene_53
Gene_128,Gene_54
Gene_128,Gene_55
Gene_128,Gene_58
Gene_128,Gene_60
Gene_128,Gene_61
Gene_128,Gene_62
Gene_128,Gene_66
Gene_128,Gene_67
Gene_128,Gene_69
Gene_128,Gene_72
Gene_128,Gene_73
Gene_128,Gene_74
Gene_128,Gene_75
Gene_128,Gene_76
Gene_128,Gene_77
Gene_128,Gene_78
Gene_128,Gene_82
Gene_128,Gene_83
Gene_128,Gene_84
Gene_128,Gene_85
Gene_128,Gene_86
Gene_128,Gene_87
Gene_128,Gene_88
Gene_128,Gene_89
Gene_128,Gene_90
Gene_128,Gene_91
Gene_128,Gene_92
Gene_128,Gene_93
Gene_128,Gene_95
Gene_128,Gene_96
Gene_128,Gene_98
Gene_128,Gene_99
Gene_128,Gene_100
Gene_128,Gene_101
Gene_128,Gene_102
Gene_128,Gene_104
Gene_128,Gene_105
Gene_128,Gene_106
Gene_128,Gene_107
Gene_128,Gene_108
Gene_128,Gene_109
Gene_128,Gene_110
Gene_128,Gene_111
Gene_128,Gene_115
Gene_128,Gene_117
Gene_128,Gene_119
Gene_128,Gene_120
Gene_128,Gene_122
Gene_128,Gene_123
Gene_128,Gene_125
Gene_128,Gene_126
Gene_128,Gene_127
Gene_128,Gene_128
Gene_128,Gene_129
Gene_128,Gene_130
Gene_128,Gene_134
Gene_128,Gene_135
Gene_128,Gene_136
Gene_128,Gene_137
Gene_128,Gene_139
Gene_128,Gene_141
Gene_128,Gene_143
Gene_128,Gene_144
Gene_128,Gene_145
Gene_128,Gene_148
Gene_128,Gene_150
Gene_128,Gene_153
Gene_128,Gene_154
Gene_128,Gene_157
Gene_128,Gene_159
Gene_128,Gene_162
Gene_128,Gene_163
Gene_128,Gene_166
Gene_128,Gene_167
Gene_128,Gene_168
Gene_128,Gene_170
Gene_128,Gene_171
Gene_128,Gene_172
Gene_128,Gene_173
Gene_128,Gene_174
Gene_128,Gene_177
Gene_128,Gene_178
Gene_128,Gene_179
Gene_128,Gene_182
Gene_128,Gene_184
Gene_128,Gene_186
Gene_128,Gene_188
Gene_128,Gene_189
Gene_128,Gene_190
Gene_128,Gene_191
Gene_128,Gene_193
Gene_128,Gene_194
Gene_128,Gene_196
Gene_128,Gene_199
Gene_144,Gene_2
Gene_144,Gene_7
Gene_144,Gene_8
Gene_144,Gene_10
Gene_144,Gene_22
Gene_144,Gene_31
Gene_144,Gene_38
Gene_144,Gene_40
Gene_144,Gene_65
Gene_144,Gene_66
Gene_144,Gene_73
Gene_144,Gene_80
Gene_144,Gene_82
Gene_144,Gene_84
Gene_144,Gene_92
Gene_144,Gene_99
Gene_144,Gene_105
Gene_144,Gene_112
Gene_144,Gene_115
Gene_144,Gene_124
Gene_144,Gene_125
Gene_144,Gene_130
Gene_144,Gene_132
Gene_144,Gene_139
Gene_144,Gene_143
Gene_144,Gene_144
Gene_144,Gene_155
Gene_144,Gene_157
Gene_144,Gene_159
Gene_144,Gene_182
Gene_144,Gene_187
Gene_144,Gene_188
Gene_144,Gene_191
Gene_144,Gene_197
Gene_146,Gene_0
Gene_146,Gene_1
Gene_146,Gene_2
Gene_146,Gene_3
Gene_146,Gene_5
Gene_146,Gene_6
Gene_146,Gene_7
Gene_146,Gene_8
Gene_146,Gene_9
Gene_146,Gene_10
Gene_146,Gene_11
Gene_146,Gene_14
Gene_146,Gene_16
Gene_146,Gene_17
Gene_146,Gene_18
Gene_146,Gene_20
Gene_146,Gene_21
Gene_146,Gene_22
Gene_146,Gene_24
Gene_146,Gene_25
Gene_146,Gene_26
Gene_146,Gene_28
Gene_146,Gene_30
Gene_146,Gene_31
Gene_146,Gene_32
Gene_146,Gene_34
Gene_146,Gene_35
Gene_146,Gene_37
Gene_146,Gene_38
Gene_146,Gene_39
Gene_146,Gene_40
Gene_146,Gene_41
Gene_146,Gene_42
Gene_146,Gene_44
Gene_146,Gene_45
Gene_146,Gene_46
Gene_146,Gene_47
Gene_146,Gene_48
Gene_146,Gene_49
Gene_146,Gene_50
Gene_146,Gene_52
Gene_146,Gene_53
Gene_146,Gene_57
Gene_146,Gene_58
Gene_146,Gene_59
Gene_146,Gene_60
Gene_146,Gene_61
Gene_146,Gene_62
Gene_146,Gene_64
Gene_146,Gene_66
Gene_146,Gene_68
Gene_146,Gene_69
Gene_146,Gene_70
Gene_146,Gene_71
Gene_146,Gene_72
Gene_146,Gene_73
Gene_146,Gene_74
Gene_146,Gene_75
Gene_146,Gene_76
Gene_146,Gene_78
Gene_146,Gene_80
Gene_146,Gene_81
Gene_146,Gene_82
Gene_146,Gene_83
Gene_146,Gene_84
Gene_146,Gene_85
Gene_146,Gene_88
Gene_146,Gene_89
Gene_146,Gene_90
Gene_146,Gene_91
Gene_146,Gene_92
Gene_146,Gene_93
