Gene1,Gene2
Gene_1,Gene_6
Gene_1,Gene_7
Gene_1,Gene_9
Gene_1,Gene_10
Gene_1,Gene_12
Gene_1,Gene_13
Gene_1,Gene_14
Gene_1,Gene_15
Gene_1,Gene_16
Gene_1,Gene_17
Gene_1,Gene_19
Gene_1,Gene_20
Gene_1,Gene_21
Gene_1,Gene_22
Gene_1,Gene_23
Gene_1,Gene_24
Gene_1,Gene_25
Gene_1,Gene_26
Gene_1,Gene_27
Gene_1,Gene_29
Gene_1,Gene_30
Gene_1,Gene_31
Gene_1,Gene_33
Gene_1,Gene_34
Gene_1,Gene_35
Gene_1,Gene_36
Gene_1,Gene_38
Gene_1,Gene_39
Gene_1,Gene_40
Gene_1,Gene_41
Gene_1,Gene_42
Gene_1,Gene_43
Gene_1,Gene_44
Gene_1,Gene_45
Gene_1,Gene_46
Gene_1,Gene_47
Gene_1,Gene_48
Gene_1,Gene_49
Gene_1,Gene_50
Gene_1,Gene_51
Gene_1,Gene_52
Gene_1,Gene_53
Gene_1,Gene_54
Gene_1,Gene_55
Gene_1,Gene_56
Gene_1,Gene_57
Gene_1,Gene_58
Gene_1,Gene_59
Gene_1,Gene_60
Gene_1,Gene_61
Gene_1,Gene_62
Gene_1,Gene_64
Gene_1,Gene_65
Gene_1,Gene_66
Gene_1,Gene_67
Gene_1,Gene_68
Gene_1,Gene_69
Gene_1,Gene_70
Gene_1,Gene_71
Gene_1,Gene_73
Gene_1,Gene_74
Gene_1,Gene_76
Gene_1,Gene_77
Gene_1,Gene_78
Gene_1,Gene_79
Gene_1,Gene_81
Gene_1,Gene_82
Gene_1,Gene_83
Gene_1,Gene_84
Gene_1,Gene_85
Gene_1,Gene_86
Gene_1,Gene_88
Gene_1,Gene_89
Gene_1,Gene_90
Gene_1,Gene_91
Gene_1,Gene_92
Gene_1,Gene_93
Gene_1,Gene_95
Gene_1,Gene_96
Gene_1,Gene_99
Gene_1,Gene_100
Gene_1,Gene_101
Gene_1,Gene_102
Gene_1,Gene_103
Gene_1,Gene_104
Gene_1,Gene_105
Gene_1,Gene_106
Gene_1,Gene_109
Gene_1,Gene_110
Gene_1,Gene_111
Gene_1,Gene_112
Gene_1,Gene_113
Gene_1,Gene_114
Gene_1,Gene_115
Gene_1,Gene_116
Gene_1,Gene_117
Gene_1,Gene_118
Gene_1,Gene_119
Gene_1,Gene_121
Gene_1,Gene_122
Gene_1,Gene_123
Gene_1,Gene_124
Gene_1,Gene_125
Gene_1,Gene_126
Gene_1,Gene_127
Gene_1,Gene_129
Gene_1,Gene_130
Gene_1,Gene_131
Gene_1,Gene_132
Gene_1,Gene_133
Gene_1,Gene_134
Gene_1,Gene_135
Gene_1,Gene_137
Gene_1,Gene_139
Gene_1,Gene_141
Gene_1,Gene_142
Gene_1,Gene_144
Gene_1,Gene_145
Gene_1,Gene_148
Gene_1,Gene_149
Gene_1,Gene_150
Gene_1,Gene_151
Gene_1,Gene_152
Gene_1,Gene_153
Gene_1,Gene_156
Gene_1,Gene_157
Gene_1,Gene_159
Gene_1,Gene_163
Gene_1,Gene_164
Gene_1,Gene_165
Gene_1,Gene_166
Gene_1,Gene_167
Gene_1,Gene_168
Gene_1,Gene_169
Gene_1,Gene_170
Gene_1,Gene_171
Gene_1,Gene_173
Gene_1,Gene_174
Gene_1,Gene_175
Gene_1,Gene_176
Gene_1,Gene_177
Gene_1,Gene_178
Gene_1,Gene_180
Gene_1,Gene_181
Gene_1,Gene_182
Gene_1,Gene_183
Gene_1,Gene_186
Gene_1,Gene_187
Gene_1,Gene_188
Gene_1,Gene_189
Gene_1,Gene_191
Gene_1,Gene_192
Gene_1,Gene_193
Gene_1,Gene_194
Gene_1,Gene_196
Gene_1,Gene_197
Gene_1,Gene_200
Gene_2,Gene_0
Gene_2,Gene_1
Gene_2,Gene_2
Gene_2,Gene_3
Gene_2,Gene_4
Gene_2,Gene_5
Gene_2,Gene_6
Gene_2,Gene_7
Gene_2,Gene_8
Gene_2,Gene_9
Gene_2,Gene_10
Gene_2,Gene_11
Gene_2,Gene_12
Gene_2,Gene_13
Gene_2,Gene_15
Gene_2,Gene_16
Gene_2,Gene_17
Gene_2,Gene_19
Gene_2,Gene_20
Gene_2,Gene_21
Gene_2,Gene_22
Gene_2,Gene_23
Gene_2,Gene_25
Gene_2,Gene_26
Gene_2,Gene_28
Gene_2,Gene_29
Gene_2,Gene_30
Gene_2,Gene_32
Gene_2,Gene_33
Gene_2,Gene_34
Gene_2,Gene_35
Gene_2,Gene_36
Gene_2,Gene_37
Gene_2,Gene_39
Gene_2,Gene_40
Gene_2,Gene_41
Gene_2,Gene_42
Gene_2,Gene_43
Gene_2,Gene_44
Gene_2,Gene_46
Gene_2,Gene_47
Gene_2,Gene_48
Gene_2,Gene_49
Gene_2,Gene_50
Gene_2,Gene_51
Gene_2,Gene_53
Gene_2,Gene_54
Gene_2,Gene_55
Gene_2,Gene_56
Gene_2,Gene_58
Gene_2,Gene_59
Gene_2,Gene_60
Gene_2,Gene_61
Gene_2,Gene_62
Gene_2,Gene_63
Gene_2,Gene_64
Gene_2,Gene_65
Gene_2,Gene_66
Gene_2,Gene_68
Gene_2,Gene_70
Gene_2,Gene_71
Gene_2,Gene_72
Gene_2,Gene_73
Gene_2,Gene_74
Gene_2,Gene_75
Gene_2,Gene_76
Gene_2,Gene_77
Gene_2,Gene_78
Gene_2,Gene_79
Gene_2,Gene_80
Gene_2,Gene_83
Gene_2,Gene_84
Gene_2,Gene_85
Gene_2,Gene_89
Gene_2,Gene_90
Gene_2,Gene_91
Gene_2,Gene_93
Gene_2,Gene_95
Gene_2,Gene_97
Gene_2,Gene_98
Gene_2,Gene_99
Gene_2,Gene_101
Gene_2,Gene_105
Gene_2,Gene_106
Gene_2,Gene_108
Gene_2,Gene_109
Gene_2,Gene_111
Gene_2,Gene_112
Gene_2,Gene_114
Gene_2,Gene_115
Gene_2,Gene_117
Gene_2,Gene_120
Gene_2,Gene_121
Gene_2,Gene_122
Gene_2,Gene_123
Gene_2,Gene_125
Gene_2,Gene_126
Gene_2,Gene_127
Gene_2,Gene_128
Gene_2,Gene_130
Gene_2,Gene_131
Gene_2,Gene_132
Gene_2,Gene_134
Gene_2,Gene_135
Gene_2,Gene_136
Gene_2,Gene_138
Gene_2,Gene_139
Gene_2,Gene_140
Gene_2,Gene_141
Gene_2,Gene_142
Gene_2,Gene_143
Gene_2,Gene_144
Gene_2,Gene_145
Gene_2,Gene_146
Gene_2,Gene_147
Gene_2,Gene_148
Gene_2,Gene_149
Gene_2,Gene_151
Gene_2,Gene_152
Gene_2,Gene_153
Gene_2,Gene_154
Gene_2,Gene_155
Gene_2,Gene_156
Gene_2,Gene_158
Gene_2,Gene_160
Gene_2,Gene_161
Gene_2,Gene_162
Gene_2,Gene_164
Gene_2,Gene_165
Gene_2,Gene_167
Gene_2,Gene_168
Gene_2,Gene_169
Gene_2,Gene_170
Gene_2,Gene_174
Gene_2,Gene_175
Gene_2,Gene_177
Gene_2,Gene_178
Gene_2,Gene_179
Gene_2,Gene_180
Gene_2,Gene_181
Gene_2,Gene_182
Gene_2,Gene_183
Gene_2,Gene_184
Gene_2,Gene_185
Gene_2,Gene_186
Gene_2,Gene_187
Gene_2,Gene_188
Gene_2,Gene_189
Gene_2,Gene_191
Gene_2,Gene_192
Gene_2,Gene_193
Gene_2,Gene_194
Gene_2,Gene_196
Gene_2,Gene_197
Gene_2,Gene_199
Gene_2,Gene_200
Gene_3,Gene_0
Gene_3,Gene_1
Gene_3,Gene_2
Gene_3,Gene_3
Gene_3,Gene_4
Gene_3,Gene_5
Gene_3,Gene_6
Gene_3,Gene_7
Gene_3,Gene_9
Gene_3,Gene_10
Gene_3,Gene_13
Gene_3,Gene_14
Gene_3,Gene_15
Gene_3,Gene_16
Gene_3,Gene_18
Gene_3,Gene_19
Gene_3,Gene_20
Gene_3,Gene_22
Gene_3,Gene_23
Gene_3,Gene_25
Gene_3,Gene_26
Gene_3,Gene_27
Gene_3,Gene_28
Gene_3,Gene_29
Gene_3,Gene_30
Gene_3,Gene_31
Gene_3,Gene_33
Gene_3,Gene_34
Gene_3,Gene_36
Gene_3,Gene_38
Gene_3,Gene_39
Gene_3,Gene_40
Gene_3,Gene_41
Gene_3,Gene_42
Gene_3,Gene_45
Gene_3,Gene_47
Gene_3,Gene_48
Gene_3,Gene_49
Gene_3,Gene_50
Gene_3,Gene_51
Gene_3,Gene_53
Gene_3,Gene_55
Gene_3,Gene_57
Gene_3,Gene_58
Gene_3,Gene_61
Gene_3,Gene_62
Gene_3,Gene_64
Gene_3,Gene_65
Gene_3,Gene_66
Gene_3,Gene_67
Gene_3,Gene_68
Gene_3,Gene_69
Gene_3,Gene_71
Gene_3,Gene_72
Gene_3,Gene_73
Gene_3,Gene_74
Gene_3,Gene_75
Gene_3,Gene_76
Gene_3,Gene_77
Gene_3,Gene_78
Gene_3,Gene_79
Gene_3,Gene_81
Gene_3,Gene_82
Gene_3,Gene_84
Gene_3,Gene_85
Gene_3,Gene_86
Gene_3,Gene_87
Gene_3,Gene_88
Gene_3,Gene_89
Gene_3,Gene_91
Gene_3,Gene_93
Gene_3,Gene_94
Gene_3,Gene_95
Gene_3,Gene_96
Gene_3,Gene_97
Gene_3,Gene_98
Gene_3,Gene_99
Gene_3,Gene_100
Gene_3,Gene_101
Gene_3,Gene_103
Gene_3,Gene_104
Gene_3,Gene_105
Gene_3,Gene_106
Gene_3,Gene_107
Gene_3,Gene_108
Gene_3,Gene_110
Gene_3,Gene_111
Gene_3,Gene_113
Gene_3,Gene_114
Gene_3,Gene_115
Gene_3,Gene_116
Gene_3,Gene_118
Gene_3,Gene_119
Gene_3,Gene_121
Gene_3,Gene_122
Gene_3,Gene_123
Gene_3,Gene_124
Gene_3,Gene_125
Gene_3,Gene_127
Gene_3,Gene_128
Gene_3,Gene_130
Gene_3,Gene_131
Gene_3,Gene_132
Gene_3,Gene_133
Gene_3,Gene_134
Gene_3,Gene_135
Gene_3,Gene_136
Gene_3,Gene_137
Gene_3,Gene_139
Gene_3,Gene_140
Gene_3,Gene_141
Gene_3,Gene_142
Gene_3,Gene_143
Gene_3,Gene_144
Gene_3,Gene_146
Gene_3,Gene_147
Gene_3,Gene_148
Gene_3,Gene_149
Gene_3,Gene_150
Gene_3,Gene_151
Gene_3,Gene_152
Gene_3,Gene_154
Gene_3,Gene_155
Gene_3,Gene_156
Gene_3,Gene_159
Gene_3,Gene_161
Gene_3,Gene_163
Gene_3,Gene_164
Gene_3,Gene_165
Gene_3,Gene_166
Gene_3,Gene_169
Gene_3,Gene_170
Gene_3,Gene_171
Gene_3,Gene_172
Gene_3,Gene_174
Gene_3,Gene_175
Gene_3,Gene_176
Gene_3,Gene_177
Gene_3,Gene_178
Gene_3,Gene_179
Gene_3,Gene_181
Gene_3,Gene_184
Gene_3,Gene_185
Gene_3,Gene_186
Gene_3,Gene_187
Gene_3,Gene_188
Gene_3,Gene_189
Gene_3,Gene_190
Gene_3,Gene_191
Gene_3,Gene_192
Gene_3,Gene_193
Gene_3,Gene_198
Gene_3,Gene_199
Gene_3,Gene_200
Gene_4,Gene_0
Gene_4,Gene_1
Gene_4,Gene_2
Gene_4,Gene_3
Gene_4,Gene_4
Gene_4,Gene_5
Gene_4,Gene_6
Gene_4,Gene_7
Gene_4,Gene_8
Gene_4,Gene_9
Gene_4,Gene_10
Gene_4,Gene_11
Gene_4,Gene_14
Gene_4,Gene_15
Gene_4,Gene_17
Gene_4,Gene_19
Gene_4,Gene_20
Gene_4,Gene_22
Gene_4,Gene_23
Gene_4,Gene_25
Gene_4,Gene_26
Gene_4,Gene_27
Gene_4,Gene_28
Gene_4,Gene_30
Gene_4,Gene_31
Gene_4,Gene_32
Gene_4,Gene_33
Gene_4,Gene_34
Gene_4,Gene_36
Gene_4,Gene_37
Gene_4,Gene_38
Gene_4,Gene_39
Gene_4,Gene_40
Gene_4,Gene_41
Gene_4,Gene_42
Gene_4,Gene_43
Gene_4,Gene_44
Gene_4,Gene_45
Gene_4,Gene_47
Gene_4,Gene_48
Gene_4,Gene_50
Gene_4,Gene_51
Gene_4,Gene_52
Gene_4,Gene_53
Gene_4,Gene_54
Gene_4,Gene_57
Gene_4,Gene_61
Gene_4,Gene_62
Gene_4,Gene_63
Gene_4,Gene_64
Gene_4,Gene_65
Gene_4,Gene_66
Gene_4,Gene_68
Gene_4,Gene_69
Gene_4,Gene_70
Gene_4,Gene_71
Gene_4,Gene_72
Gene_4,Gene_73
Gene_4,Gene_74
Gene_4,Gene_76
Gene_4,Gene_77
Gene_4,Gene_79
Gene_4,Gene_81
Gene_4,Gene_82
Gene_4,Gene_83
Gene_4,Gene_84
Gene_4,Gene_85
Gene_4,Gene_88
Gene_4,Gene_89
Gene_4,Gene_90
Gene_4,Gene_91
Gene_4,Gene_92
Gene_4,Gene_93
Gene_4,Gene_94
Gene_4,Gene_95
Gene_4,Gene_96
Gene_4,Gene_97
Gene_4,Gene_98
Gene_4,Gene_99
Gene_4,Gene_100
Gene_4,Gene_101
Gene_4,Gene_102
Gene_4,Gene_103
Gene_4,Gene_104
Gene_4,Gene_106
Gene_4,Gene_107
Gene_4,Gene_108
Gene_4,Gene_109
Gene_4,Gene_111
Gene_4,Gene_112
Gene_4,Gene_113
Gene_4,Gene_114
Gene_4,Gene_115
Gene_4,Gene_117
Gene_4,Gene_118
Gene_4,Gene_119
Gene_4,Gene_121
Gene_4,Gene_122
Gene_4,Gene_123
Gene_4,Gene_124
Gene_4,Gene_125
Gene_4,Gene_126
Gene_4,Gene_127
Gene_4,Gene_128
Gene_4,Gene_129
Gene_4,Gene_130
Gene_4,Gene_131
Gene_4,Gene_132
Gene_4,Gene_133
Gene_4,Gene_134
Gene_4,Gene_136
Gene_4,Gene_137
Gene_4,Gene_138
Gene_4,Gene_139
Gene_4,Gene_140
Gene_4,Gene_141
Gene_4,Gene_142
Gene_4,Gene_143
Gene_4,Gene_144
Gene_4,Gene_145
Gene_4,Gene_146
Gene_4,Gene_148
Gene_4,Gene_150
Gene_4,Gene_151
Gene_4,Gene_152
Gene_4,Gene_153
Gene_4,Gene_154
Gene_4,Gene_155
Gene_4,Gene_156
Gene_4,Gene_157
Gene_4,Gene_158
Gene_4,Gene_159
Gene_4,Gene_160
Gene_4,Gene_161
Gene_4,Gene_162
Gene_4,Gene_164
Gene_4,Gene_167
Gene_4,Gene_168
Gene_4,Gene_171
Gene_4,Gene_172
Gene_4,Gene_173
Gene_4,Gene_175
Gene_4,Gene_176
Gene_4,Gene_177
Gene_4,Gene_178
Gene_4,Gene_183
Gene_4,Gene_184
Gene_4,Gene_186
Gene_4,Gene_187
Gene_4,Gene_188
Gene_4,Gene_189
Gene_4,Gene_190
Gene_4,Gene_191
Gene_4,Gene_192
Gene_4,Gene_193
Gene_4,Gene_194
Gene_4,Gene_196
Gene_4,Gene_197
Gene_4,Gene_198
Gene_4,Gene_199
Gene_4,Gene_200
Gene_5,Gene_0
Gene_5,Gene_1
Gene_5,Gene_2
Gene_5,Gene_3
Gene_5,Gene_4
Gene_5,Gene_5
Gene_5,Gene_8
Gene_5,Gene_9
Gene_5,Gene_12
Gene_5,Gene_13
Gene_5,Gene_14
Gene_5,Gene_15
Gene_5,Gene_16
Gene_5,Gene_17
Gene_5,Gene_18
Gene_5,Gene_19
Gene_5,Gene_20
Gene_5,Gene_21
Gene_5,Gene_23
Gene_5,Gene_25
Gene_5,Gene_26
Gene_5,Gene_27
Gene_5,Gene_28
Gene_5,Gene_29
Gene_5,Gene_31
Gene_5,Gene_32
Gene_5,Gene_33
Gene_5,Gene_34
Gene_5,Gene_36
Gene_5,Gene_37
Gene_5,Gene_38
Gene_5,Gene_40
Gene_5,Gene_42
Gene_5,Gene_43
Gene_5,Gene_44
Gene_5,Gene_46
Gene_5,Gene_47
Gene_5,Gene_48
Gene_5,Gene_49
Gene_5,Gene_50
Gene_5,Gene_52
Gene_5,Gene_53
Gene_5,Gene_54
Gene_5,Gene_56
Gene_5,Gene_57
Gene_5,Gene_58
Gene_5,Gene_60
Gene_5,Gene_61
Gene_5,Gene_62
Gene_5,Gene_63
Gene_5,Gene_64
Gene_5,Gene_65
Gene_5,Gene_66
Gene_5,Gene_67
Gene_5,Gene_68
Gene_5,Gene_70
Gene_5,Gene_71
Gene_5,Gene_72
Gene_5,Gene_73
Gene_5,Gene_74
Gene_5,Gene_75
Gene_5,Gene_76
Gene_5,Gene_77
Gene_5,Gene_78
Gene_5,Gene_79
Gene_5,Gene_80
Gene_5,Gene_81
Gene_5,Gene_82
Gene_5,Gene_83
Gene_5,Gene_84
Gene_5,Gene_86
Gene_5,Gene_87
Gene_5,Gene_88
Gene_5,Gene_89
Gene_5,Gene_91
Gene_5,Gene_93
Gene_5,Gene_94
Gene_5,Gene_95
Gene_5,Gene_97
Gene_5,Gene_98
Gene_5,Gene_99
Gene_5,Gene_100
Gene_5,Gene_101
Gene_5,Gene_102
Gene_5,Gene_103
Gene_5,Gene_104
Gene_5,Gene_106
Gene_5,Gene_107
Gene_5,Gene_108
Gene_5,Gene_109
Gene_5,Gene_111
Gene_5,Gene_112
Gene_5,Gene_113
Gene_5,Gene_114
Gene_5,Gene_115
Gene_5,Gene_116
Gene_5,Gene_117
Gene_5,Gene_118
Gene_5,Gene_119
Gene_5,Gene_120
Gene_5,Gene_121
Gene_5,Gene_122
Gene_5,Gene_123
Gene_5,Gene_124
Gene_5,Gene_125
Gene_5,Gene_126
Gene_5,Gene_127
Gene_5,Gene_129
Gene_5,Gene_131
Gene_5,Gene_133
Gene_5,Gene_134
Gene_5,Gene_135
Gene_5,Gene_136
Gene_5,Gene_138
Gene_5,Gene_139
Gene_5,Gene_140
Gene_5,Gene_141
Gene_5,Gene_142
Gene_5,Gene_143
Gene_5,Gene_145
Gene_5,Gene_146
Gene_5,Gene_147
Gene_5,Gene_148
Gene_5,Gene_149
Gene_5,Gene_153
Gene_5,Gene_154
Gene_5,Gene_155
Gene_5,Gene_156
Gene_5,Gene_157
Gene_5,Gene_158
Gene_5,Gene_159
Gene_5,Gene_160
Gene_5,Gene_162
Gene_5,Gene_163
Gene_5,Gene_164
Gene_5,Gene_166
Gene_5,Gene_167
Gene_5,Gene_168
Gene_5,Gene_169
Gene_5,Gene_170
Gene_5,Gene_171
Gene_5,Gene_172
Gene_5,Gene_174
Gene_5,Gene_176
Gene_5,Gene_178
Gene_5,Gene_180
Gene_5,Gene_181
Gene_5,Gene_183
Gene_5,Gene_185
Gene_5,Gene_187
Gene_5,Gene_188
Gene_5,Gene_189
Gene_5,Gene_190
Gene_5,Gene_191
Gene_5,Gene_192
Gene_5,Gene_193
Gene_5,Gene_195
Gene_5,Gene_196
Gene_5,Gene_198
Gene_5,Gene_199
Gene_5,Gene_200
Gene_6,Gene_0
Gene_6,Gene_1
Gene_6,Gene_2
Gene_6,Gene_3
Gene_6,Gene_4
Gene_6,Gene_5
Gene_6,Gene_6
Gene_6,Gene_7
Gene_6,Gene_10
Gene_6,Gene_12
Gene_6,Gene_13
Gene_6,Gene_14
Gene_6,Gene_15
Gene_6,Gene_16
Gene_6,Gene_17
Gene_6,Gene_18
Gene_6,Gene_20
Gene_6,Gene_22
Gene_6,Gene_23
Gene_6,Gene_24
Gene_6,Gene_25
Gene_6,Gene_26
Gene_6,Gene_29
Gene_6,Gene_30
Gene_6,Gene_32
Gene_6,Gene_33
Gene_6,Gene_35
Gene_6,Gene_36
Gene_6,Gene_37
Gene_6,Gene_39
Gene_6,Gene_41
Gene_6,Gene_42
Gene_6,Gene_43
Gene_6,Gene_44
Gene_6,Gene_46
Gene_6,Gene_47
Gene_6,Gene_48
Gene_6,Gene_49
Gene_6,Gene_50
Gene_6,Gene_51
Gene_6,Gene_53
Gene_6,Gene_54
Gene_6,Gene_55
Gene_6,Gene_57
Gene_6,Gene_60
Gene_6,Gene_64
Gene_6,Gene_65
Gene_6,Gene_67
Gene_6,Gene_69
Gene_6,Gene_70
Gene_6,Gene_71
Gene_6,Gene_73
Gene_6,Gene_74
Gene_6,Gene_75
Gene_6,Gene_77
Gene_6,Gene_78
Gene_6,Gene_79
Gene_6,Gene_80
Gene_6,Gene_81
Gene_6,Gene_82
Gene_6,Gene_83
Gene_6,Gene_84
Gene_6,Gene_87
Gene_6,Gene_88
Gene_6,Gene_89
Gene_6,Gene_90
Gene_6,Gene_92
Gene_6,Gene_93
Gene_6,Gene_96
Gene_6,Gene_97
Gene_6,Gene_98
Gene_6,Gene_101
Gene_6,Gene_102
Gene_6,Gene_104
Gene_6,Gene_105
Gene_6,Gene_106
Gene_6,Gene_107
Gene_6,Gene_108
Gene_6,Gene_109
Gene_6,Gene_110
Gene_6,Gene_112
Gene_6,Gene_113
Gene_6,Gene_114
Gene_6,Gene_115
Gene_6,Gene_116
Gene_6,Gene_117
Gene_6,Gene_119
Gene_6,Gene_120
Gene_6,Gene_122
Gene_6,Gene_123
Gene_6,Gene_124
Gene_6,Gene_125
Gene_6,Gene_126
Gene_6,Gene_127
Gene_6,Gene_129
Gene_6,Gene_130
Gene_6,Gene_131
Gene_6,Gene_132
Gene_6,Gene_133
Gene_6,Gene_137
Gene_6,Gene_142
Gene_6,Gene_143
Gene_6,Gene_144
Gene_6,Gene_146
Gene_6,Gene_147
Gene_6,Gene_148
Gene_6,Gene_149
Gene_6,Gene_150
Gene_6,Gene_152
Gene_6,Gene_153
Gene_6,Gene_155
Gene_6,Gene_156
Gene_6,Gene_157
Gene_6,Gene_158
Gene_6,Gene_160
Gene_6,Gene_162
Gene_6,Gene_163
Gene_6,Gene_165
Gene_6,Gene_167
Gene_6,Gene_168
Gene_6,Gene_169
Gene_6,Gene_170
Gene_6,Gene_171
Gene_6,Gene_173
Gene_6,Gene_174
Gene_6,Gene_175
Gene_6,Gene_176
Gene_6,Gene_177
Gene_6,Gene_178
Gene_6,Gene_180
Gene_6,Gene_181
Gene_6,Gene_182
Gene_6,Gene_183
Gene_6,Gene_184
Gene_6,Gene_185
Gene_6,Gene_186
Gene_6,Gene_188
Gene_6,Gene_189
Gene_6,Gene_191
Gene_6,Gene_192
Gene_6,Gene_194
Gene_6,Gene_195
Gene_6,Gene_196
Gene_6,Gene_198
Gene_6,Gene_199
Gene_7,Gene_34
Gene_7,Gene_120
Gene_7,Gene_135
Gene_7,Gene_142
Gene_7,Gene_172
Gene_7,Gene_184
Gene_7,Gene_195
Gene_8,Gene_0
Gene_8,Gene_1
Gene_8,Gene_2
Gene_8,Gene_3
Gene_8,Gene_4
Gene_8,Gene_5
Gene_8,Gene_6
Gene_8,Gene_7
Gene_8,Gene_10
Gene_8,Gene_11
Gene_8,Gene_12
Gene_8,Gene_14
Gene_8,Gene_15
Gene_8,Gene_17
Gene_8,Gene_18
Gene_8,Gene_19
Gene_8,Gene_20
Gene_8,Gene_21
Gene_8,Gene_22
Gene_8,Gene_23
Gene_8,Gene_24
Gene_8,Gene_25
Gene_8,Gene_26
Gene_8,Gene_28
Gene_8,Gene_29
Gene_8,Gene_30
Gene_8,Gene_31
Gene_8,Gene_32
Gene_8,Gene_35
Gene_8,Gene_36
Gene_8,Gene_37
Gene_8,Gene_38
Gene_8,Gene_39
Gene_8,Gene_40
Gene_8,Gene_41
Gene_8,Gene_42
Gene_8,Gene_43
Gene_8,Gene_45
Gene_8,Gene_46
Gene_8,Gene_47
Gene_8,Gene_49
Gene_8,Gene_50
Gene_8,Gene_51
Gene_8,Gene_52
Gene_8,Gene_53
Gene_8,Gene_54
Gene_8,Gene_55
Gene_8,Gene_56
Gene_8,Gene_57
Gene_8,Gene_58
Gene_8,Gene_63
Gene_8,Gene_64
Gene_8,Gene_66
Gene_8,Gene_67
Gene_8,Gene_68
Gene_8,Gene_69
