Gene1,Gene2
Gene_0,Gene_155
Gene_0,Gene_156
Gene_0,Gene_157
Gene_0,Gene_158
Gene_0,Gene_159
Gene_0,Gene_162
Gene_0,Gene_163
Gene_0,Gene_165
Gene_0,Gene_166
Gene_0,Gene_169
Gene_0,Gene_170
Gene_0,Gene_171
Gene_0,Gene_172
Gene_0,Gene_173
Gene_0,Gene_174
Gene_0,Gene_175
Gene_0,Gene_176
Gene_0,Gene_177
Gene_0,Gene_178
Gene_0,Gene_179
Gene_0,Gene_181
Gene_0,Gene_184
Gene_0,Gene_185
Gene_0,Gene_186
Gene_0,Gene_187
Gene_0,Gene_188
Gene_0,Gene_189
Gene_0,Gene_190
Gene_0,Gene_192
Gene_0,Gene_193
Gene_0,Gene_194
Gene_0,Gene_195
Gene_0,Gene_196
Gene_0,Gene_198
Gene_0,Gene_199
Gene_0,Gene_200
Gene_0,Gene_201
Gene_0,Gene_202
Gene_0,Gene_203
Gene_0,Gene_204
Gene_0,Gene_205
Gene_0,Gene_210
Gene_0,Gene_212
Gene_0,Gene_214
Gene_0,Gene_215
Gene_0,Gene_217
Gene_0,Gene_218
Gene_0,Gene_220
Gene_0,Gene_222
Gene_0,Gene_223
Gene_0,Gene_224
Gene_0,Gene_225
Gene_0,Gene_226
Gene_0,Gene_228
Gene_0,Gene_229
Gene_0,Gene_230
Gene_0,Gene_231
Gene_0,Gene_232
Gene_0,Gene_233
Gene_0,Gene_234
Gene_0,Gene_236
Gene_0,Gene_237
Gene_0,Gene_239
Gene_0,Gene_240
Gene_0,Gene_241
Gene_0,Gene_242
Gene_0,Gene_243
Gene_0,Gene_245
Gene_0,Gene_247
Gene_0,Gene_248
Gene_0,Gene_250
Gene_0,Gene_251
Gene_0,Gene_253
Gene_0,Gene_254
Gene_0,Gene_255
Gene_0,Gene_256
Gene_0,Gene_257
Gene_0,Gene_258
Gene_0,Gene_259
Gene_0,Gene_260
Gene_0,Gene_262
Gene_0,Gene_264
Gene_0,Gene_265
Gene_0,Gene_267
Gene_0,Gene_268
Gene_0,Gene_269
Gene_0,Gene_270
Gene_0,Gene_271
Gene_0,Gene_272
Gene_0,Gene_273
Gene_0,Gene_274
Gene_0,Gene_275
Gene_0,Gene_276
Gene_0,Gene_278
Gene_0,Gene_279
Gene_0,Gene_280
Gene_0,Gene_281
Gene_0,Gene_282
Gene_0,Gene_283
Gene_0,Gene_284
Gene_0,Gene_285
Gene_0,Gene_286
Gene_0,Gene_288
Gene_0,Gene_291
Gene_0,Gene_292
Gene_0,Gene_293
Gene_0,Gene_294
Gene_0,Gene_295
Gene_0,Gene_297
Gene_0,Gene_299
Gene_0,Gene_301
Gene_0,Gene_302
Gene_0,Gene_303
Gene_0,Gene_304
Gene_0,Gene_307
Gene_0,Gene_309
Gene_0,Gene_310
Gene_0,Gene_311
Gene_0,Gene_312
Gene_0,Gene_313
Gene_0,Gene_314
Gene_0,Gene_315
Gene_0,Gene_316
Gene_0,Gene_317
Gene_0,Gene_318
Gene_0,Gene_319
Gene_0,Gene_320
Gene_0,Gene_321
Gene_0,Gene_322
Gene_0,Gene_324
Gene_0,Gene_325
Gene_0,Gene_326
Gene_0,Gene_327
Gene_0,Gene_328
Gene_0,Gene_329
Gene_0,Gene_330
Gene_0,Gene_331
Gene_0,Gene_332
Gene_0,Gene_333
Gene_0,Gene_334
Gene_0,Gene_336
Gene_0,Gene_337
Gene_0,Gene_338
Gene_0,Gene_339
Gene_0,Gene_340
Gene_0,Gene_341
Gene_0,Gene_342
Gene_0,Gene_343
Gene_0,Gene_344
Gene_0,Gene_345
Gene_0,Gene_346
Gene_0,Gene_347
Gene_0,Gene_348
Gene_0,Gene_349
Gene_0,Gene_350
Gene_0,Gene_351
Gene_0,Gene_354
Gene_0,Gene_355
Gene_0,Gene_356
Gene_0,Gene_357
Gene_0,Gene_358
Gene_0,Gene_359
Gene_0,Gene_360
Gene_0,Gene_361
Gene_0,Gene_363
Gene_0,Gene_366
Gene_0,Gene_368
Gene_0,Gene_369
Gene_0,Gene_370
Gene_0,Gene_371
Gene_0,Gene_372
Gene_0,Gene_373
Gene_0,Gene_375
Gene_0,Gene_377
Gene_0,Gene_379
Gene_0,Gene_380
Gene_0,Gene_381
Gene_0,Gene_383
Gene_0,Gene_384
Gene_0,Gene_386
Gene_0,Gene_387
Gene_0,Gene_388
Gene_0,Gene_389
Gene_0,Gene_390
Gene_0,Gene_393
Gene_0,Gene_394
Gene_0,Gene_395
Gene_0,Gene_396
Gene_0,Gene_399
Gene_1,Gene_1
Gene_1,Gene_19
Gene_1,Gene_21
Gene_1,Gene_23
Gene_1,Gene_25
Gene_1,Gene_28
Gene_1,Gene_29
Gene_1,Gene_30
Gene_1,Gene_32
Gene_1,Gene_33
Gene_1,Gene_35
Gene_1,Gene_37
Gene_1,Gene_39
Gene_1,Gene_40
Gene_1,Gene_41
Gene_1,Gene_43
Gene_1,Gene_44
Gene_1,Gene_45
Gene_1,Gene_46
Gene_1,Gene_47
Gene_1,Gene_49
Gene_1,Gene_51
Gene_1,Gene_52
Gene_1,Gene_53
Gene_1,Gene_56
Gene_1,Gene_57
Gene_1,Gene_59
Gene_1,Gene_60
Gene_1,Gene_61
Gene_1,Gene_62
Gene_1,Gene_66
Gene_1,Gene_68
Gene_1,Gene_69
Gene_1,Gene_72
Gene_1,Gene_74
Gene_1,Gene_75
Gene_1,Gene_76
Gene_1,Gene_77
Gene_1,Gene_79
Gene_1,Gene_80
Gene_1,Gene_81
Gene_1,Gene_83
Gene_1,Gene_84
Gene_1,Gene_86
Gene_1,Gene_87
Gene_1,Gene_88
Gene_1,Gene_89
Gene_1,Gene_90
Gene_1,Gene_91
Gene_1,Gene_92
Gene_1,Gene_93
Gene_1,Gene_96
Gene_1,Gene_97
Gene_1,Gene_98
Gene_1,Gene_99
Gene_1,Gene_100
Gene_1,Gene_101
Gene_1,Gene_103
Gene_1,Gene_104
Gene_1,Gene_105
Gene_1,Gene_106
Gene_1,Gene_108
Gene_1,Gene_109
Gene_1,Gene_110
Gene_1,Gene_111
Gene_1,Gene_112
Gene_1,Gene_113
Gene_1,Gene_115
Gene_1,Gene_117
Gene_1,Gene_118
Gene_1,Gene_119
Gene_1,Gene_120
Gene_1,Gene_122
Gene_1,Gene_123
Gene_1,Gene_124
Gene_1,Gene_125
Gene_1,Gene_127
Gene_1,Gene_129
Gene_1,Gene_130
Gene_1,Gene_131
Gene_1,Gene_132
Gene_1,Gene_133
Gene_1,Gene_134
Gene_1,Gene_135
Gene_1,Gene_136
Gene_1,Gene_138
Gene_1,Gene_139
Gene_1,Gene_141
Gene_1,Gene_142
Gene_1,Gene_143
Gene_1,Gene_144
Gene_1,Gene_145
Gene_1,Gene_146
Gene_1,Gene_147
Gene_1,Gene_148
Gene_1,Gene_149
Gene_1,Gene_150
Gene_1,Gene_151
Gene_1,Gene_152
Gene_1,Gene_153
Gene_1,Gene_154
Gene_1,Gene_155
Gene_1,Gene_156
Gene_1,Gene_157
Gene_1,Gene_160
Gene_1,Gene_162
Gene_1,Gene_164
Gene_1,Gene_165
Gene_1,Gene_166
Gene_1,Gene_168
Gene_1,Gene_169
Gene_1,Gene_170
Gene_1,Gene_171
Gene_1,Gene_174
Gene_1,Gene_175
Gene_1,Gene_176
Gene_1,Gene_178
Gene_1,Gene_179
Gene_1,Gene_180
Gene_1,Gene_181
Gene_1,Gene_182
Gene_1,Gene_183
Gene_1,Gene_184
Gene_1,Gene_185
Gene_1,Gene_186
Gene_1,Gene_187
Gene_1,Gene_188
Gene_1,Gene_189
Gene_1,Gene_190
Gene_1,Gene_192
Gene_1,Gene_193
Gene_1,Gene_194
Gene_1,Gene_195
Gene_1,Gene_197
Gene_1,Gene_198
Gene_1,Gene_200
Gene_1,Gene_201
Gene_1,Gene_202
Gene_1,Gene_203
Gene_1,Gene_204
Gene_1,Gene_205
Gene_1,Gene_206
Gene_1,Gene_207
Gene_1,Gene_208
Gene_1,Gene_210
Gene_1,Gene_211
Gene_1,Gene_212
Gene_1,Gene_213
Gene_1,Gene_214
Gene_1,Gene_215
Gene_1,Gene_216
Gene_1,Gene_217
Gene_1,Gene_218
Gene_1,Gene_219
Gene_1,Gene_220
Gene_1,Gene_221
Gene_1,Gene_222
Gene_1,Gene_223
Gene_1,Gene_224
Gene_1,Gene_226
Gene_1,Gene_227
Gene_1,Gene_228
Gene_1,Gene_230
Gene_1,Gene_231
Gene_1,Gene_232
Gene_1,Gene_233
Gene_1,Gene_234
Gene_1,Gene_235
Gene_1,Gene_236
Gene_1,Gene_238
Gene_1,Gene_239
Gene_1,Gene_242
Gene_1,Gene_243
Gene_1,Gene_244
Gene_1,Gene_246
Gene_1,Gene_247
Gene_1,Gene_249
Gene_1,Gene_250
Gene_1,Gene_251
Gene_1,Gene_252
Gene_1,Gene_253
Gene_1,Gene_254
Gene_1,Gene_255
Gene_1,Gene_256
Gene_1,Gene_257
Gene_1,Gene_258
Gene_1,Gene_259
Gene_1,Gene_260
Gene_1,Gene_261
Gene_1,Gene_262
Gene_1,Gene_263
Gene_1,Gene_264
Gene_1,Gene_265
Gene_1,Gene_267
Gene_1,Gene_268
Gene_1,Gene_269
Gene_1,Gene_270
Gene_1,Gene_271
Gene_1,Gene_272
Gene_1,Gene_273
Gene_1,Gene_274
Gene_1,Gene_276
Gene_1,Gene_277
Gene_1,Gene_278
Gene_1,Gene_279
Gene_1,Gene_280
Gene_1,Gene_281
Gene_1,Gene_283
Gene_1,Gene_284
Gene_1,Gene_285
Gene_1,Gene_286
Gene_1,Gene_287
Gene_1,Gene_289
Gene_1,Gene_290
Gene_1,Gene_291
Gene_1,Gene_292
Gene_1,Gene_293
Gene_1,Gene_294
Gene_1,Gene_295
Gene_1,Gene_296
Gene_1,Gene_297
Gene_1,Gene_298
Gene_1,Gene_299
Gene_1,Gene_300
Gene_1,Gene_301
Gene_1,Gene_302
Gene_1,Gene_305
Gene_1,Gene_306
Gene_1,Gene_307
Gene_1,Gene_308
Gene_1,Gene_309
Gene_1,Gene_310
Gene_1,Gene_311
Gene_1,Gene_312
Gene_1,Gene_313
Gene_1,Gene_314
Gene_1,Gene_315
Gene_1,Gene_318
Gene_1,Gene_320
Gene_1,Gene_321
Gene_1,Gene_322
Gene_1,Gene_325
Gene_1,Gene_326
Gene_1,Gene_327
Gene_1,Gene_328
Gene_1,Gene_329
Gene_1,Gene_330
Gene_1,Gene_331
Gene_1,Gene_332
Gene_1,Gene_333
Gene_1,Gene_335
Gene_1,Gene_336
Gene_1,Gene_338
Gene_1,Gene_340
Gene_1,Gene_341
Gene_1,Gene_342
Gene_1,Gene_343
Gene_1,Gene_344
Gene_1,Gene_345
Gene_1,Gene_346
Gene_1,Gene_347
Gene_1,Gene_348
Gene_1,Gene_349
Gene_1,Gene_350
Gene_1,Gene_351
Gene_1,Gene_352
Gene_1,Gene_353
Gene_1,Gene_354
Gene_1,Gene_356
Gene_1,Gene_358
Gene_1,Gene_360
Gene_1,Gene_361
Gene_1,Gene_362
Gene_1,Gene_363
Gene_1,Gene_364
Gene_1,Gene_366
Gene_1,Gene_367
Gene_1,Gene_368
Gene_1,Gene_370
Gene_1,Gene_371
Gene_1,Gene_372
Gene_1,Gene_376
Gene_1,Gene_379
Gene_1,Gene_380
Gene_1,Gene_381
Gene_1,Gene_382
Gene_1,Gene_383
Gene_1,Gene_384
Gene_1,Gene_386
Gene_1,Gene_387
Gene_1,Gene_389
Gene_1,Gene_390
Gene_1,Gene_391
Gene_1,Gene_392
Gene_1,Gene_393
Gene_1,Gene_395
Gene_1,Gene_396
Gene_1,Gene_398
Gene_1,Gene_399
Gene_2,Gene_0
Gene_2,Gene_1
Gene_2,Gene_3
Gene_2,Gene_4
Gene_2,Gene_6
Gene_2,Gene_7
Gene_2,Gene_8
Gene_2,Gene_9
Gene_2,Gene_10
Gene_2,Gene_11
Gene_2,Gene_12
Gene_2,Gene_13
Gene_2,Gene_15
Gene_2,Gene_16
Gene_2,Gene_17
Gene_2,Gene_20
Gene_2,Gene_21
Gene_2,Gene_23
Gene_2,Gene_25
Gene_2,Gene_26
Gene_2,Gene_27
Gene_2,Gene_28
Gene_2,Gene_29
Gene_2,Gene_30
Gene_2,Gene_31
Gene_2,Gene_32
Gene_2,Gene_33
Gene_2,Gene_34
Gene_2,Gene_35
Gene_2,Gene_36
Gene_2,Gene_38
Gene_2,Gene_39
Gene_2,Gene_41
Gene_2,Gene_42
Gene_2,Gene_45
Gene_2,Gene_47
Gene_2,Gene_48
Gene_2,Gene_50
Gene_2,Gene_51
Gene_2,Gene_52
Gene_2,Gene_53
Gene_2,Gene_54
Gene_2,Gene_55
Gene_2,Gene_56
Gene_2,Gene_57
Gene_2,Gene_58
Gene_2,Gene_60
Gene_2,Gene_61
Gene_2,Gene_62
Gene_2,Gene_64
Gene_2,Gene_66
Gene_2,Gene_67
Gene_2,Gene_68
Gene_2,Gene_69
Gene_2,Gene_71
Gene_2,Gene_72
Gene_2,Gene_73
Gene_2,Gene_74
Gene_2,Gene_76
Gene_2,Gene_77
Gene_2,Gene_78
Gene_2,Gene_79
Gene_2,Gene_81
Gene_2,Gene_82
Gene_2,Gene_83
Gene_2,Gene_84
Gene_2,Gene_86
Gene_2,Gene_87
Gene_2,Gene_88
Gene_2,Gene_89
Gene_2,Gene_90
Gene_2,Gene_91
Gene_2,Gene_92
Gene_2,Gene_93
Gene_2,Gene_94
Gene_2,Gene_95
Gene_2,Gene_97
Gene_2,Gene_98
Gene_2,Gene_99
Gene_2,Gene_101
Gene_2,Gene_104
Gene_2,Gene_105
Gene_2,Gene_107
Gene_2,Gene_108
Gene_2,Gene_109
Gene_2,Gene_110
Gene_2,Gene_111
Gene_2,Gene_112
Gene_2,Gene_114
Gene_2,Gene_115
Gene_2,Gene_117
Gene_2,Gene_119
Gene_2,Gene_120
Gene_2,Gene_121
Gene_2,Gene_122
Gene_2,Gene_123
Gene_2,Gene_124
Gene_2,Gene_125
Gene_2,Gene_129
Gene_2,Gene_130
Gene_2,Gene_132
Gene_2,Gene_133
Gene_2,Gene_134
Gene_2,Gene_135
Gene_2,Gene_136
Gene_2,Gene_137
Gene_2,Gene_138
Gene_2,Gene_140
Gene_2,Gene_142
Gene_2,Gene_143
Gene_2,Gene_144
Gene_2,Gene_145
Gene_2,Gene_146
Gene_2,Gene_147
Gene_2,Gene_148
Gene_2,Gene_150
Gene_2,Gene_151
Gene_2,Gene_152
Gene_2,Gene_153
Gene_2,Gene_154
Gene_2,Gene_155
Gene_2,Gene_156
Gene_2,Gene_157
Gene_2,Gene_158
Gene_2,Gene_159
Gene_2,Gene_161
Gene_2,Gene_162
Gene_2,Gene_163
Gene_2,Gene_164
Gene_2,Gene_169
Gene_2,Gene_170
Gene_2,Gene_171
Gene_2,Gene_172
Gene_2,Gene_173
Gene_2,Gene_174
Gene_2,Gene_175
Gene_2,Gene_176
Gene_2,Gene_178
Gene_2,Gene_179
Gene_2,Gene_181
Gene_2,Gene_182
Gene_2,Gene_183
Gene_2,Gene_184
Gene_2,Gene_185
Gene_2,Gene_186
Gene_2,Gene_188
Gene_2,Gene_189
Gene_2,Gene_190
Gene_2,Gene_192
Gene_2,Gene_194
Gene_2,Gene_195
Gene_2,Gene_198
Gene_2,Gene_199
Gene_2,Gene_200
Gene_2,Gene_201
Gene_2,Gene_203
Gene_2,Gene_204
Gene_2,Gene_207
Gene_2,Gene_209
Gene_2,Gene_210
Gene_2,Gene_211
Gene_2,Gene_212
Gene_2,Gene_213
Gene_2,Gene_214
Gene_2,Gene_215
Gene_2,Gene_216
Gene_2,Gene_217
Gene_2,Gene_218
Gene_2,Gene_219
Gene_2,Gene_221
Gene_2,Gene_223
Gene_2,Gene_224
Gene_2,Gene_225
Gene_2,Gene_226
Gene_2,Gene_227
Gene_2,Gene_228
Gene_2,Gene_229
Gene_2,Gene_230
Gene_2,Gene_231
Gene_2,Gene_233
Gene_2,Gene_234
Gene_2,Gene_235
Gene_2,Gene_236
Gene_2,Gene_237
Gene_2,Gene_239
Gene_2,Gene_240
Gene_2,Gene_241
Gene_2,Gene_243
Gene_2,Gene_244
Gene_2,Gene_245
Gene_2,Gene_246
Gene_2,Gene_247
Gene_2,Gene_248
Gene_2,Gene_249
Gene_2,Gene_251
Gene_2,Gene_253
Gene_2,Gene_255
Gene_2,Gene_256
Gene_2,Gene_257
Gene_2,Gene_261
Gene_2,Gene_262
Gene_2,Gene_263
Gene_2,Gene_264
Gene_2,Gene_265
Gene_2,Gene_266
Gene_2,Gene_268
Gene_2,Gene_270
Gene_2,Gene_271
Gene_2,Gene_272
Gene_2,Gene_274
Gene_2,Gene_276
Gene_2,Gene_277
Gene_2,Gene_278
Gene_2,Gene_279
Gene_2,Gene_281
Gene_2,Gene_282
Gene_2,Gene_284
Gene_2,Gene_286
Gene_2,Gene_287
Gene_2,Gene_288
Gene_2,Gene_289
Gene_2,Gene_291
Gene_2,Gene_293
Gene_2,Gene_294
Gene_2,Gene_295
Gene_2,Gene_296
Gene_2,Gene_297
Gene_2,Gene_299
Gene_2,Gene_300
Gene_2,Gene_303
Gene_2,Gene_304
Gene_2,Gene_305
Gene_2,Gene_306
Gene_2,Gene_307
Gene_2,Gene_308
Gene_2,Gene_309
Gene_2,Gene_311
Gene_2,Gene_312
Gene_2,Gene_313
Gene_2,Gene_314
Gene_2,Gene_315
Gene_2,Gene_316
Gene_2,Gene_317
Gene_2,Gene_319
Gene_2,Gene_320
Gene_2,Gene_324
Gene_2,Gene_325
Gene_2,Gene_326
Gene_2,Gene_327
Gene_2,Gene_328
Gene_2,Gene_329
Gene_2,Gene_330
Gene_2,Gene_331
Gene_2,Gene_332
Gene_2,Gene_333
Gene_2,Gene_334
Gene_2,Gene_335
Gene_2,Gene_336
Gene_2,Gene_337
Gene_2,Gene_338
Gene_2,Gene_339
Gene_2,Gene_340
Gene_2,Gene_341
Gene_2,Gene_342
Gene_2,Gene_343
Gene_2,Gene_344
Gene_2,Gene_345
Gene_2,Gene_346
Gene_2,Gene_347
Gene_2,Gene_348
Gene_2,Gene_349
Gene_2,Gene_350
Gene_2,Gene_351
Gene_2,Gene_352
Gene_2,Gene_353
Gene_2,Gene_354
Gene_2,Gene_355
Gene_2,Gene_357
Gene_2,Gene_358
Gene_2,Gene_359
Gene_2,Gene_361
Gene_2,Gene_362
Gene_2,Gene_363
Gene_2,Gene_364
Gene_2,Gene_365
Gene_2,Gene_366
Gene_2,Gene_367
Gene_2,Gene_368
Gene_2,Gene_369
Gene_2,Gene_371
Gene_2,Gene_372
Gene_2,Gene_375
Gene_2,Gene_376
Gene_2,Gene_377
Gene_2,Gene_378
Gene_2,Gene_379
Gene_2,Gene_381
Gene_2,Gene_382
Gene_2,Gene_384
Gene_2,Gene_385
Gene_2,Gene_386
Gene_2,Gene_387
Gene_2,Gene_388
Gene_2,Gene_389
Gene_2,Gene_391
Gene_2,Gene_392
Gene_2,Gene_393
Gene_2,Gene_394
Gene_2,Gene_395
Gene_2,Gene_396
Gene_2,Gene_397
Gene_2,Gene_398
Gene_3,Gene_0
Gene_3,Gene_1
Gene_3,Gene_2
Gene_3,Gene_3
Gene_3,Gene_4
Gene_3,Gene_5
Gene_3,Gene_6
Gene_3,Gene_7
Gene_3,Gene_8
Gene_3,Gene_10
Gene_3,Gene_11
Gene_3,Gene_12
Gene_3,Gene_13
Gene_3,Gene_14
Gene_3,Gene_15
Gene_3,Gene_16
Gene_3,Gene_17
Gene_3,Gene_18
Gene_3,Gene_20
Gene_3,Gene_21
Gene_3,Gene_22
Gene_3,Gene_23
Gene_3,Gene_24
Gene_3,Gene_26
Gene_3,Gene_27
Gene_3,Gene_29
Gene_3,Gene_30
Gene_3,Gene_31
Gene_3,Gene_32
Gene_3,Gene_33
Gene_3,Gene_35
Gene_3,Gene_36
Gene_3,Gene_37
Gene_3,Gene_39
Gene_3,Gene_40
Gene_3,Gene_41
Gene_3,Gene_42
Gene_3,Gene_43
Gene_3,Gene_44
Gene_3,Gene_45
Gene_3,Gene_46
Gene_3,Gene_47
Gene_3,Gene_48
Gene_3,Gene_50
Gene_3,Gene_52
Gene_3,Gene_53
Gene_3,Gene_54
Gene_3,Gene_55
Gene_3,Gene_56
Gene_3,Gene_57
Gene_3,Gene_58
Gene_3,Gene_59
Gene_3,Gene_60
Gene_3,Gene_61
Gene_3,Gene_62
Gene_3,Gene_63
Gene_3,Gene_64
Gene_3,Gene_65
Gene_3,Gene_66
Gene_3,Gene_67
Gene_3,Gene_69
Gene_3,Gene_70
Gene_3,Gene_71
Gene_3,Gene_72
Gene_3,Gene_73
Gene_3,Gene_75
Gene_3,Gene_76
Gene_3,Gene_77
Gene_3,Gene_78
Gene_3,Gene_79
Gene_3,Gene_80
Gene_3,Gene_81
Gene_3,Gene_82
Gene_3,Gene_84
Gene_3,Gene_86
Gene_3,Gene_87
Gene_3,Gene_88
Gene_3,Gene_89
Gene_3,Gene_90
Gene_3,Gene_92
Gene_3,Gene_94
Gene_3,Gene_95
Gene_3,Gene_96
Gene_3,Gene_97
Gene_3,Gene_98
Gene_3,Gene_99
Gene_3,Gene_100
Gene_3,Gene_101
Gene_3,Gene_102
Gene_3,Gene_103
Gene_3,Gene_104
Gene_3,Gene_105
Gene_3,Gene_106
Gene_3,Gene_107
Gene_3,Gene_108
Gene_3,Gene_109
Gene_3,Gene_111
Gene_3,Gene_112
Gene_3,Gene_113
Gene_3,Gene_114
Gene_3,Gene_115
Gene_3,Gene_116
Gene_3,Gene_117
Gene_3,Gene_118
Gene_3,Gene_119
Gene_3,Gene_121
Gene_3,Gene_126
Gene_3,Gene_128
Gene_3,Gene_129
Gene_3,Gene_130
Gene_3,Gene_133
Gene_3,Gene_135
Gene_3,Gene_136
Gene_3,Gene_137
Gene_3,Gene_138
Gene_3,Gene_139
Gene_3,Gene_140
Gene_3,Gene_141
Gene_3,Gene_142
Gene_3,Gene_143
Gene_3,Gene_144
Gene_3,Gene_145
Gene_3,Gene_146
Gene_3,Gene_147
Gene_3,Gene_148
Gene_3,Gene_149
Gene_3,Gene_150
Gene_3,Gene_151
Gene_3,Gene_153
Gene_3,Gene_154
Gene_3,Gene_155
Gene_3,Gene_156
Gene_3,Gene_157
Gene_3,Gene_158
Gene_3,Gene_159
Gene_3,Gene_160
Gene_3,Gene_161
Gene_3,Gene_162
Gene_3,Gene_163
Gene_3,Gene_164
Gene_3,Gene_165
Gene_3,Gene_166
Gene_3,Gene_168
Gene_3,Gene_169
Gene_3,Gene_170
Gene_3,Gene_171
Gene_3,Gene_172
Gene_3,Gene_173
Gene_3,Gene_174
Gene_3,Gene_175
Gene_3,Gene_176
Gene_3,Gene_178
Gene_3,Gene_179
Gene_3,Gene_180
Gene_3,Gene_181
Gene_3,Gene_182
Gene_3,Gene_183
Gene_3,Gene_184
Gene_3,Gene_185
Gene_3,Gene_187
Gene_3,Gene_188
Gene_3,Gene_189
Gene_3,Gene_190
Gene_3,Gene_191
Gene_3,Gene_192
Gene_3,Gene_193
Gene_3,Gene_194
Gene_3,Gene_195
Gene_3,Gene_196
Gene_3,Gene_197
Gene_3,Gene_199
Gene_3,Gene_200
Gene_3,Gene_201
Gene_3,Gene_202
Gene_3,Gene_204
Gene_3,Gene_206
Gene_3,Gene_207
Gene_3,Gene_208
Gene_3,Gene_209
Gene_3,Gene_210
Gene_3,Gene_211
Gene_3,Gene_212
Gene_3,Gene_213
Gene_3,Gene_214
Gene_3,Gene_215
Gene_3,Gene_216
Gene_3,Gene_217
Gene_3,Gene_218
Gene_3,Gene_219
Gene_3,Gene_221
Gene_3,Gene_222
Gene_3,Gene_223
Gene_3,Gene_224
Gene_3,Gene_225
Gene_3,Gene_226
Gene_3,Gene_227
Gene_3,Gene_228
Gene_3,Gene_229
Gene_3,Gene_230
Gene_3,Gene_231
Gene_3,Gene_232
Gene_3,Gene_233
Gene_3,Gene_234
Gene_3,Gene_235
Gene_3,Gene_236
Gene_3,Gene_237
Gene_3,Gene_238
Gene_3,Gene_240
Gene_3,Gene_242
Gene_3,Gene_243
Gene_3,Gene_245
Gene_3,Gene_246
Gene_3,Gene_247
Gene_3,Gene_248
Gene_3,Gene_249
Gene_3,Gene_250
Gene_3,Gene_252
Gene_3,Gene_253
Gene_3,Gene_254
Gene_3,Gene_255
Gene_3,Gene_256
Gene_3,Gene_258
Gene_3,Gene_259
Gene_3,Gene_260
Gene_3,Gene_261
Gene_3,Gene_262
Gene_3,Gene_263
Gene_3,Gene_264
Gene_3,Gene_269
Gene_3,Gene_270
Gene_3,Gene_271
Gene_3,Gene_273
Gene_3,Gene_274
