Gene1,Gene2
Gene_66,Gene_327
Gene_66,Gene_328
Gene_66,Gene_329
Gene_66,Gene_330
Gene_66,Gene_331
Gene_66,Gene_334
Gene_66,Gene_336
Gene_66,Gene_337
Gene_66,Gene_338
Gene_66,Gene_341
Gene_66,Gene_343
Gene_66,Gene_344
Gene_66,Gene_346
Gene_66,Gene_347
Gene_66,Gene_348
Gene_66,Gene_349
Gene_66,Gene_351
Gene_66,Gene_353
Gene_66,Gene_354
Gene_66,Gene_355
Gene_66,Gene_356
Gene_66,Gene_357
Gene_66,Gene_358
Gene_66,Gene_359
Gene_66,Gene_360
Gene_66,Gene_361
Gene_66,Gene_362
Gene_66,Gene_363
Gene_66,Gene_365
Gene_66,Gene_366
Gene_66,Gene_367
Gene_66,Gene_368
Gene_66,Gene_369
Gene_66,Gene_371
Gene_66,Gene_372
Gene_66,Gene_373
Gene_66,Gene_374
Gene_66,Gene_375
Gene_66,Gene_377
Gene_66,Gene_378
Gene_66,Gene_379
Gene_66,Gene_380
Gene_66,Gene_381
Gene_66,Gene_382
Gene_66,Gene_384
Gene_66,Gene_385
Gene_66,Gene_386
Gene_66,Gene_388
Gene_66,Gene_390
Gene_66,Gene_392
Gene_66,Gene_395
Gene_66,Gene_397
Gene_66,Gene_398
Gene_66,Gene_399
Gene_66,Gene_400
Gene_66,Gene_402
Gene_66,Gene_403
Gene_66,Gene_404
Gene_66,Gene_405
Gene_66,Gene_406
Gene_66,Gene_407
Gene_66,Gene_408
Gene_66,Gene_410
Gene_66,Gene_412
Gene_66,Gene_413
Gene_66,Gene_414
Gene_66,Gene_415
Gene_66,Gene_417
Gene_66,Gene_419
Gene_66,Gene_420
Gene_66,Gene_421
Gene_66,Gene_425
Gene_66,Gene_426
Gene_66,Gene_427
Gene_66,Gene_428
Gene_66,Gene_430
Gene_66,Gene_431
Gene_66,Gene_432
Gene_66,Gene_433
Gene_66,Gene_434
Gene_66,Gene_435
Gene_66,Gene_436
Gene_66,Gene_437
Gene_66,Gene_438
Gene_66,Gene_439
Gene_66,Gene_440
Gene_66,Gene_441
Gene_66,Gene_442
Gene_66,Gene_443
Gene_66,Gene_445
Gene_66,Gene_447
Gene_66,Gene_448
Gene_66,Gene_450
Gene_66,Gene_451
Gene_66,Gene_454
Gene_66,Gene_455
Gene_66,Gene_457
Gene_66,Gene_458
Gene_66,Gene_459
Gene_66,Gene_460
Gene_66,Gene_461
Gene_66,Gene_462
Gene_66,Gene_466
Gene_66,Gene_468
Gene_66,Gene_469
Gene_66,Gene_470
Gene_66,Gene_471
Gene_66,Gene_472
Gene_66,Gene_473
Gene_66,Gene_476
Gene_66,Gene_478
Gene_66,Gene_479
Gene_66,Gene_480
Gene_66,Gene_481
Gene_66,Gene_484
Gene_66,Gene_485
Gene_66,Gene_486
Gene_66,Gene_487
Gene_66,Gene_488
Gene_66,Gene_489
Gene_66,Gene_490
Gene_66,Gene_491
Gene_66,Gene_492
Gene_66,Gene_494
Gene_66,Gene_495
Gene_66,Gene_496
Gene_66,Gene_497
Gene_66,Gene_500
Gene_66,Gene_501
Gene_66,Gene_503
Gene_66,Gene_504
Gene_66,Gene_506
Gene_66,Gene_507
Gene_66,Gene_508
Gene_66,Gene_509
Gene_66,Gene_511
Gene_66,Gene_512
Gene_66,Gene_513
Gene_66,Gene_514
Gene_66,Gene_515
Gene_66,Gene_517
Gene_66,Gene_518
Gene_66,Gene_519
Gene_66,Gene_520
Gene_66,Gene_521
Gene_66,Gene_522
Gene_66,Gene_525
Gene_66,Gene_526
Gene_66,Gene_527
Gene_66,Gene_528
Gene_66,Gene_532
Gene_66,Gene_534
Gene_66,Gene_535
Gene_66,Gene_537
Gene_66,Gene_538
Gene_66,Gene_542
Gene_66,Gene_543
Gene_66,Gene_544
Gene_66,Gene_545
Gene_66,Gene_547
Gene_66,Gene_549
Gene_66,Gene_550
Gene_66,Gene_551
Gene_66,Gene_552
Gene_66,Gene_553
Gene_66,Gene_554
Gene_66,Gene_555
Gene_66,Gene_556
Gene_66,Gene_557
Gene_66,Gene_558
Gene_66,Gene_560
Gene_66,Gene_561
Gene_66,Gene_563
Gene_66,Gene_564
Gene_66,Gene_565
Gene_66,Gene_568
Gene_66,Gene_569
Gene_66,Gene_571
Gene_66,Gene_572
Gene_66,Gene_573
Gene_66,Gene_574
Gene_66,Gene_576
Gene_66,Gene_578
Gene_66,Gene_580
Gene_66,Gene_581
Gene_66,Gene_582
Gene_66,Gene_583
Gene_66,Gene_584
Gene_66,Gene_585
Gene_66,Gene_586
Gene_66,Gene_587
Gene_66,Gene_588
Gene_66,Gene_590
Gene_66,Gene_591
Gene_66,Gene_593
Gene_66,Gene_594
Gene_66,Gene_595
Gene_66,Gene_596
Gene_66,Gene_597
Gene_66,Gene_598
Gene_66,Gene_599
Gene_66,Gene_602
Gene_66,Gene_605
Gene_66,Gene_606
Gene_66,Gene_607
Gene_66,Gene_608
Gene_66,Gene_609
Gene_66,Gene_611
Gene_66,Gene_612
Gene_66,Gene_613
Gene_66,Gene_614
Gene_66,Gene_616
Gene_66,Gene_617
Gene_66,Gene_618
Gene_66,Gene_619
Gene_66,Gene_620
Gene_66,Gene_621
Gene_66,Gene_622
Gene_66,Gene_627
Gene_66,Gene_628
Gene_66,Gene_631
Gene_66,Gene_632
Gene_66,Gene_633
Gene_66,Gene_634
Gene_66,Gene_635
Gene_66,Gene_636
Gene_66,Gene_637
Gene_66,Gene_638
Gene_66,Gene_639
Gene_66,Gene_640
Gene_66,Gene_641
Gene_66,Gene_642
Gene_66,Gene_643
Gene_66,Gene_644
Gene_66,Gene_645
Gene_66,Gene_647
Gene_66,Gene_649
Gene_66,Gene_650
Gene_66,Gene_651
Gene_66,Gene_654
Gene_66,Gene_656
Gene_66,Gene_658
Gene_66,Gene_659
Gene_66,Gene_660
Gene_66,Gene_662
Gene_66,Gene_663
Gene_66,Gene_664
Gene_66,Gene_667
Gene_66,Gene_668
Gene_66,Gene_669
Gene_66,Gene_671
Gene_66,Gene_672
Gene_66,Gene_673
Gene_66,Gene_675
Gene_66,Gene_676
Gene_66,Gene_677
Gene_66,Gene_678
Gene_66,Gene_679
Gene_66,Gene_680
Gene_66,Gene_681
Gene_66,Gene_682
Gene_66,Gene_683
Gene_66,Gene_685
Gene_66,Gene_686
Gene_66,Gene_687
Gene_66,Gene_688
Gene_66,Gene_690
Gene_66,Gene_692
Gene_66,Gene_693
Gene_66,Gene_694
Gene_66,Gene_695
Gene_66,Gene_696
Gene_66,Gene_697
Gene_66,Gene_698
Gene_66,Gene_699
Gene_66,Gene_701
Gene_66,Gene_702
Gene_66,Gene_703
Gene_66,Gene_704
Gene_66,Gene_706
Gene_66,Gene_707
Gene_66,Gene_709
Gene_66,Gene_710
Gene_66,Gene_711
Gene_66,Gene_712
Gene_66,Gene_713
Gene_66,Gene_714
Gene_66,Gene_715
Gene_66,Gene_717
Gene_66,Gene_718
Gene_66,Gene_719
Gene_66,Gene_720
Gene_66,Gene_722
Gene_66,Gene_723
Gene_66,Gene_725
Gene_66,Gene_726
Gene_66,Gene_728
Gene_66,Gene_729
Gene_66,Gene_730
Gene_66,Gene_732
Gene_66,Gene_733
Gene_66,Gene_734
Gene_66,Gene_735
Gene_66,Gene_736
Gene_66,Gene_737
Gene_66,Gene_738
Gene_66,Gene_739
Gene_66,Gene_740
Gene_66,Gene_741
Gene_66,Gene_742
Gene_66,Gene_743
Gene_66,Gene_744
Gene_66,Gene_746
Gene_66,Gene_747
Gene_66,Gene_748
Gene_66,Gene_749
Gene_66,Gene_750
Gene_66,Gene_751
Gene_66,Gene_752
Gene_66,Gene_753
Gene_66,Gene_754
Gene_66,Gene_755
Gene_66,Gene_756
Gene_66,Gene_758
Gene_66,Gene_759
Gene_66,Gene_761
Gene_66,Gene_762
Gene_66,Gene_763
Gene_66,Gene_765
Gene_66,Gene_766
Gene_66,Gene_767
Gene_66,Gene_768
Gene_66,Gene_769
Gene_66,Gene_770
Gene_66,Gene_771
Gene_66,Gene_773
Gene_66,Gene_774
Gene_66,Gene_775
Gene_66,Gene_776
Gene_66,Gene_777
Gene_66,Gene_778
Gene_66,Gene_779
Gene_66,Gene_780
Gene_66,Gene_782
Gene_66,Gene_783
Gene_66,Gene_785
Gene_66,Gene_787
Gene_66,Gene_788
Gene_66,Gene_789
Gene_66,Gene_790
Gene_66,Gene_791
Gene_66,Gene_792
Gene_66,Gene_793
Gene_66,Gene_795
Gene_66,Gene_796
Gene_66,Gene_797
Gene_66,Gene_798
Gene_66,Gene_802
Gene_66,Gene_803
Gene_66,Gene_804
Gene_66,Gene_806
Gene_66,Gene_807
Gene_66,Gene_809
Gene_66,Gene_810
Gene_66,Gene_811
Gene_66,Gene_812
Gene_66,Gene_813
Gene_66,Gene_814
Gene_66,Gene_815
Gene_66,Gene_816
Gene_66,Gene_819
Gene_66,Gene_820
Gene_66,Gene_823
Gene_66,Gene_825
Gene_66,Gene_826
Gene_66,Gene_827
Gene_66,Gene_828
Gene_66,Gene_829
Gene_66,Gene_830
Gene_66,Gene_833
Gene_66,Gene_834
Gene_66,Gene_836
Gene_66,Gene_837
Gene_66,Gene_839
Gene_66,Gene_841
Gene_66,Gene_843
Gene_66,Gene_844
Gene_66,Gene_845
Gene_66,Gene_846
Gene_66,Gene_847
Gene_66,Gene_848
Gene_66,Gene_849
Gene_66,Gene_850
Gene_66,Gene_851
Gene_66,Gene_853
Gene_66,Gene_854
Gene_66,Gene_855
Gene_66,Gene_857
Gene_66,Gene_858
Gene_66,Gene_859
Gene_66,Gene_860
Gene_66,Gene_861
Gene_66,Gene_862
Gene_66,Gene_863
Gene_66,Gene_864
Gene_66,Gene_865
Gene_66,Gene_866
Gene_66,Gene_867
Gene_66,Gene_868
Gene_66,Gene_869
Gene_66,Gene_871
Gene_66,Gene_874
Gene_66,Gene_875
Gene_66,Gene_876
Gene_66,Gene_877
Gene_66,Gene_878
Gene_66,Gene_879
Gene_66,Gene_881
Gene_66,Gene_882
Gene_66,Gene_883
Gene_66,Gene_884
Gene_66,Gene_885
Gene_66,Gene_886
Gene_66,Gene_887
Gene_66,Gene_888
Gene_66,Gene_889
Gene_66,Gene_890
Gene_66,Gene_892
Gene_66,Gene_893
Gene_66,Gene_894
Gene_66,Gene_895
Gene_66,Gene_896
Gene_66,Gene_897
Gene_66,Gene_899
Gene_66,Gene_900
Gene_66,Gene_901
Gene_66,Gene_903
Gene_66,Gene_904
Gene_66,Gene_905
Gene_66,Gene_907
Gene_66,Gene_908
Gene_66,Gene_909
Gene_66,Gene_911
Gene_66,Gene_912
Gene_66,Gene_913
Gene_66,Gene_914
Gene_66,Gene_915
Gene_66,Gene_916
Gene_66,Gene_917
Gene_66,Gene_918
Gene_66,Gene_919
Gene_66,Gene_922
Gene_66,Gene_923
Gene_66,Gene_925
Gene_66,Gene_927
Gene_66,Gene_928
Gene_66,Gene_931
Gene_66,Gene_933
Gene_66,Gene_934
Gene_66,Gene_935
Gene_66,Gene_937
Gene_66,Gene_938
Gene_66,Gene_939
Gene_66,Gene_940
Gene_66,Gene_942
Gene_66,Gene_943
Gene_66,Gene_945
Gene_66,Gene_946
Gene_66,Gene_947
Gene_66,Gene_948
Gene_66,Gene_950
Gene_66,Gene_951
Gene_66,Gene_952
Gene_66,Gene_953
Gene_66,Gene_954
Gene_66,Gene_957
Gene_66,Gene_959
Gene_66,Gene_960
Gene_66,Gene_962
Gene_66,Gene_963
Gene_66,Gene_964
Gene_66,Gene_965
Gene_66,Gene_966
Gene_66,Gene_967
Gene_66,Gene_968
Gene_66,Gene_969
Gene_66,Gene_970
Gene_66,Gene_971
Gene_66,Gene_972
Gene_66,Gene_973
Gene_66,Gene_974
Gene_66,Gene_976
Gene_66,Gene_977
Gene_66,Gene_978
Gene_66,Gene_979
Gene_66,Gene_980
Gene_66,Gene_983
Gene_66,Gene_984
Gene_66,Gene_985
Gene_66,Gene_987
Gene_66,Gene_989
Gene_66,Gene_992
Gene_66,Gene_993
Gene_66,Gene_994
Gene_66,Gene_995
Gene_66,Gene_996
Gene_66,Gene_997
Gene_66,Gene_999
Gene_79,Gene_0
Gene_79,Gene_1
Gene_79,Gene_5
Gene_79,Gene_6
Gene_79,Gene_7
Gene_79,Gene_9
Gene_79,Gene_10
Gene_79,Gene_13
Gene_79,Gene_16
Gene_79,Gene_17
Gene_79,Gene_18
Gene_79,Gene_20
Gene_79,Gene_21
Gene_79,Gene_22
Gene_79,Gene_25
Gene_79,Gene_27
Gene_79,Gene_28
Gene_79,Gene_30
Gene_79,Gene_31
Gene_79,Gene_32
Gene_79,Gene_33
Gene_79,Gene_34
Gene_79,Gene_37
Gene_79,Gene_38
Gene_79,Gene_39
Gene_79,Gene_41
Gene_79,Gene_43
Gene_79,Gene_44
Gene_79,Gene_46
Gene_79,Gene_47
Gene_79,Gene_49
Gene_79,Gene_50
Gene_79,Gene_52
Gene_79,Gene_55
Gene_79,Gene_56
Gene_79,Gene_57
Gene_79,Gene_58
Gene_79,Gene_59
Gene_79,Gene_60
Gene_79,Gene_61
Gene_79,Gene_63
Gene_79,Gene_64
Gene_79,Gene_65
Gene_79,Gene_66
Gene_79,Gene_69
Gene_79,Gene_70
Gene_79,Gene_72
Gene_79,Gene_74
Gene_79,Gene_75
Gene_79,Gene_76
Gene_79,Gene_77
Gene_79,Gene_79
Gene_79,Gene_80
Gene_79,Gene_82
Gene_79,Gene_83
Gene_79,Gene_84
Gene_79,Gene_87
Gene_79,Gene_88
Gene_79,Gene_90
Gene_79,Gene_91
Gene_79,Gene_92
Gene_79,Gene_93
Gene_79,Gene_94
Gene_79,Gene_96
Gene_79,Gene_97
Gene_79,Gene_99
Gene_79,Gene_100
Gene_79,Gene_101
Gene_79,Gene_102
Gene_79,Gene_103
Gene_79,Gene_104
Gene_79,Gene_105
Gene_79,Gene_107
Gene_79,Gene_110
Gene_79,Gene_111
Gene_79,Gene_112
Gene_79,Gene_113
Gene_79,Gene_114
Gene_79,Gene_115
Gene_79,Gene_116
Gene_79,Gene_118
Gene_79,Gene_119
Gene_79,Gene_120
Gene_79,Gene_121
Gene_79,Gene_122
Gene_79,Gene_123
Gene_79,Gene_125
Gene_79,Gene_127
Gene_79,Gene_129
Gene_79,Gene_130
Gene_79,Gene_131
Gene_79,Gene_132
Gene_79,Gene_133
Gene_79,Gene_134
Gene_79,Gene_135
Gene_79,Gene_138
Gene_79,Gene_143
Gene_79,Gene_146
Gene_79,Gene_147
Gene_79,Gene_148
Gene_79,Gene_152
Gene_79,Gene_153
Gene_79,Gene_154
Gene_79,Gene_155
Gene_79,Gene_157
Gene_79,Gene_161
Gene_79,Gene_162
Gene_79,Gene_163
Gene_79,Gene_165
Gene_79,Gene_167
Gene_79,Gene_168
Gene_79,Gene_169
Gene_79,Gene_171
Gene_79,Gene_174
Gene_79,Gene_175
Gene_79,Gene_176
Gene_79,Gene_177
Gene_79,Gene_178
Gene_79,Gene_179
Gene_79,Gene_180
Gene_79,Gene_182
Gene_79,Gene_183
Gene_79,Gene_184
Gene_79,Gene_185
Gene_79,Gene_186
Gene_79,Gene_189
Gene_79,Gene_190
Gene_79,Gene_193
Gene_79,Gene_194
Gene_79,Gene_198
Gene_79,Gene_199
Gene_79,Gene_200
Gene_79,Gene_201
Gene_79,Gene_202
Gene_79,Gene_203
Gene_79,Gene_206
Gene_79,Gene_207
Gene_79,Gene_210
Gene_79,Gene_212
Gene_79,Gene_214
Gene_79,Gene_217
Gene_79,Gene_219
Gene_79,Gene_220
Gene_79,Gene_221
Gene_79,Gene_222
Gene_79,Gene_223
Gene_79,Gene_224
Gene_79,Gene_225
Gene_79,Gene_227
Gene_79,Gene_228
Gene_79,Gene_229
Gene_79,Gene_230
Gene_79,Gene_232
Gene_79,Gene_233
Gene_79,Gene_235
Gene_79,Gene_241
Gene_79,Gene_242
Gene_79,Gene_245
Gene_79,Gene_246
Gene_79,Gene_248
Gene_79,Gene_249
Gene_79,Gene_250
Gene_79,Gene_252
Gene_79,Gene_255
Gene_79,Gene_258
Gene_79,Gene_259
Gene_79,Gene_263
Gene_79,Gene_264
Gene_79,Gene_266
Gene_79,Gene_270
Gene_79,Gene_271
Gene_79,Gene_272
Gene_79,Gene_274
Gene_79,Gene_275
Gene_79,Gene_276
Gene_79,Gene_278
Gene_79,Gene_279
Gene_79,Gene_280
Gene_79,Gene_281
Gene_79,Gene_282
Gene_79,Gene_283
Gene_79,Gene_285
Gene_79,Gene_288
Gene_79,Gene_289
Gene_79,Gene_290
Gene_79,Gene_291
Gene_79,Gene_296
Gene_79,Gene_300
Gene_79,Gene_301
Gene_79,Gene_302
Gene_79,Gene_304
Gene_79,Gene_309
Gene_79,Gene_310
Gene_79,Gene_311
Gene_79,Gene_312
Gene_79,Gene_314
Gene_79,Gene_315
Gene_79,Gene_319
Gene_79,Gene_320
Gene_79,Gene_321
Gene_79,Gene_324
Gene_79,Gene_325
Gene_79,Gene_326
Gene_79,Gene_327
Gene_79,Gene_328
Gene_79,Gene_330
Gene_79,Gene_331
Gene_79,Gene_332
Gene_79,Gene_333
Gene_79,Gene_335
Gene_79,Gene_336
Gene_79,Gene_338
Gene_79,Gene_339
Gene_79,Gene_341
Gene_79,Gene_343
Gene_79,Gene_344
Gene_79,Gene_346
Gene_79,Gene_347
Gene_79,Gene_349
Gene_79,Gene_351
Gene_79,Gene_354
Gene_79,Gene_357
Gene_79,Gene_360
Gene_79,Gene_362
Gene_79,Gene_365
Gene_79,Gene_366
Gene_79,Gene_367
Gene_79,Gene_369
Gene_79,Gene_370
Gene_79,Gene_371
Gene_79,Gene_373
Gene_79,Gene_374
Gene_79,Gene_377
Gene_79,Gene_381
Gene_79,Gene_382
Gene_79,Gene_384
Gene_79,Gene_385
Gene_79,Gene_387
Gene_79,Gene_388
Gene_79,Gene_389
Gene_79,Gene_390
Gene_79,Gene_397
Gene_79,Gene_398
Gene_79,Gene_400
Gene_79,Gene_401
Gene_79,Gene_402
Gene_79,Gene_403
Gene_79,Gene_406
Gene_79,Gene_407
Gene_79,Gene_408
Gene_79,Gene_410
Gene_79,Gene_411
Gene_79,Gene_412
Gene_79,Gene_414
Gene_79,Gene_415
Gene_79,Gene_418
Gene_79,Gene_419
Gene_79,Gene_420
Gene_79,Gene_421
Gene_79,Gene_422
Gene_79,Gene_424
Gene_79,Gene_425
Gene_79,Gene_426
Gene_79,Gene_427
Gene_79,Gene_430
Gene_79,Gene_432
Gene_79,Gene_436
Gene_79,Gene_439
Gene_79,Gene_440
Gene_79,Gene_443
Gene_79,Gene_444
Gene_79,Gene_448
Gene_79,Gene_452
Gene_79,Gene_453
Gene_79,Gene_454
Gene_79,Gene_455
Gene_79,Gene_456
Gene_79,Gene_458
Gene_79,Gene_459
Gene_79,Gene_460
Gene_79,Gene_461
Gene_79,Gene_462
Gene_79,Gene_464
Gene_79,Gene_465
Gene_79,Gene_469
Gene_79,Gene_470
Gene_79,Gene_471
Gene_79,Gene_473
Gene_79,Gene_475
Gene_79,Gene_478
Gene_79,Gene_479
Gene_79,Gene_481
Gene_79,Gene_484
Gene_79,Gene_487
Gene_79,Gene_491
Gene_79,Gene_492
Gene_79,Gene_495
Gene_79,Gene_496
Gene_79,Gene_498
Gene_79,Gene_500
Gene_79,Gene_501
Gene_79,Gene_503
Gene_79,Gene_505
Gene_79,Gene_506
Gene_79,Gene_507
Gene_79,Gene_509
Gene_79,Gene_510
Gene_79,Gene_511
Gene_79,Gene_512
Gene_79,Gene_513
Gene_79,Gene_514
Gene_79,Gene_515
Gene_79,Gene_517
Gene_79,Gene_518
Gene_79,Gene_519
Gene_79,Gene_520
Gene_79,Gene_522
Gene_79,Gene_525
Gene_79,Gene_526
Gene_79,Gene_527
Gene_79,Gene_528
Gene_79,Gene_530
Gene_79,Gene_531
Gene_79,Gene_532
Gene_79,Gene_533
Gene_79,Gene_534
Gene_79,Gene_535
Gene_79,Gene_536
Gene_79,Gene_538
Gene_79,Gene_539
Gene_79,Gene_542
Gene_79,Gene_543
Gene_79,Gene_544
Gene_79,Gene_545
Gene_79,Gene_546
Gene_79,Gene_547
Gene_79,Gene_549
Gene_79,Gene_552
Gene_79,Gene_553
Gene_79,Gene_554
Gene_79,Gene_556
Gene_79,Gene_558
Gene_79,Gene_559
Gene_79,Gene_560
Gene_79,Gene_561
Gene_79,Gene_563
Gene_79,Gene_565
Gene_79,Gene_567
Gene_79,Gene_568
Gene_79,Gene_572
Gene_79,Gene_573
Gene_79,Gene_574
Gene_79,Gene_575
Gene_79,Gene_576
Gene_79,Gene_577
Gene_79,Gene_578
Gene_79,Gene_580
Gene_79,Gene_581
Gene_79,Gene_583
Gene_79,Gene_584
Gene_79,Gene_586
Gene_79,Gene_587
Gene_79,Gene_588
Gene_79,Gene_590
Gene_79,Gene_591
Gene_79,Gene_594
Gene_79,Gene_595
Gene_79,Gene_597
